codigoParlamentar,TipoUsoPalavra,DataPronunciamento,LocalPronunciamento,TextoResumo,CodigoPronunciamento
4770,DIS,2024-05-29,Senado Federal,"Contentamento com a manutenção do Veto n° 46/2021, aposto ao Projeto de Lei n° 2108/2021, que estabelece os crimes contra o Estado Democrático de Direito.",506590
4770,PDI,2024-05-29,Senado Federal,"Discussão sobre o Projeto de Lei (PL) n° 1213, de 2024, que ""Cria as carreiras de Especialista em Indigenismo, de Técnico em Indigenismo e de Tecnologia da Informação; cria o Plano Especial de Cargos da Funai (PECFunai) e o quadro suplementar da Fundação Nacional dos Povos Indígenas (Funai); define o órgão supervisor e altera a remuneração do cargo de Analista-Técnico de Políticas Sociais; altera a remuneração das carreiras e do Plano Especial de Cargos da Agência Nacional de Mineração (PEC-ANM); altera a remuneração dos cargos das carreiras de Policial Federal e de Policial Rodoviário Federal; cria a Polícia Penal Federal e a carreira de Policial Penal Federal; altera a remuneração dos cargos de Especialista Federal em Assistência à Execução Penal e de Técnico Federal de Apoio à Execução Penal; altera as Leis nºs 11.907, de 2 de fevereiro de 2009, 12.702, de 7 de agosto de 2012, 12.094, de 19 de novembro de 2009, 11.046, de 27 de dezembro de 2004, 10.871, de 20 de maio de 2004, 13.575, de 26 de dezembro de 2017, 14.204, de 16 de setembro de 2021, 14.600, de 19 de junho de 2023, 10.887, de 18 de junho de 2004, 11.358, de 19 de outubro de 2006, 9.654, de 2 de junho de 1998, 8.691, de 28 de julho de 1993, 12.277, de 30 de junho de 2010, e 11.356, de 19 de outubro de 2006; e revoga a Lei nº 10.693, de 25 de junho de 2003, e a Medida Provisória nº 1.203, de 29 de dezembro de 2023, e dispositivos das Leis nºs 8.460, de 17 de setembro de 1992, 11.357, de 19 de outubro de 2006, 11.538, de 8 de novembro de 2007, 12.775, de 28 de dezembro de 2012, 13.324, de 29 de julho de 2016, 13.327, de 29 de julho de 2016, 13.371, de 14 de dezembro de 2016, e 14.673, de 14 de setembro de 2023"".",506566
4770,DIS,2024-05-22,Senado Federal,"Preocupação com a saúde pública no Distrito Federal, após a morte de três crianças por falta de atendimento médico. Destaque para a necessidade de planejamento, gestão e controle, de médio e longo prazo, nas diferentes áreas do Governo a fim de uma melhor prestação do serviço público à população. Críticas ao contingenciamento de recursos que compromete o avanço tecnológico e científico do país. Preocupação com o negligenciamento da educação infantil devido à falta de recursos nas prefeituras.",506141
4770,POR,2024-05-21,Senado Federal,"Pela ordem sobre o Requerimento (RQS) n° 363, de 2024, que ""Requer prorrogação da Comissão Temporária para exame de projetos de reforma dos Processos Administrativo e Tributário Nacional por 90 (noventa) dias"".",506101
4770,POR,2024-05-08,Senado Federal,"Pela ordem sobre o Requerimento (RQS) n° 32, de 2024, que ""Requer a realização de Sessão Especial destinada a celebrar o Dia Internacional do Enfermeiro.""",505964
4770,PDI,2024-05-08,Senado Federal,"Discussão sobre o Projeto de Lei (PL) n° 4015, de 2023, que ""Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), e as Leis nºs 8.072, de 25 de julho de 1990 (Lei dos Crimes Hediondos), 12.694, de 24 julho de 2012, e 13.709, de 14 agosto de 2018 (Lei Geral de Proteção de Dados Pessoais), para reconhecer como atividade de risco permanente as atribuições inerentes ao Poder Judiciário e ao Ministério Público e garantir aos seus membros medidas de proteção, bem como recrudescer o tratamento penal destinado aos crimes de homicídio e de lesão corporal dolosa contra eles, desde que no exercício da função ou em decorrência dela, ou contra seu cônjuge, companheiro ou parente, inclusive por afinidade, até o terceiro grau, em razão dessa condição.""",505954
4770,PDI,2024-05-07,Senado Federal,"Discussão sobre o Projeto de Decreto Legislativo (PDL) n° 236, de 2024, que ""Reconhece, para os fins do disposto no art. 65 da Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), a ocorrência do estado de calamidade pública em parte do território nacional, para atendimento às consequências derivadas de eventos climáticos no Estado do Rio Grande do Sul.""",505686
4770,DIS,2024-05-06,Senado Federal,"Críticas ao Governo Federal pela suposta ineficiência, de acordo com relato da Confederação Nacional dos Municípios, na liberação de recursos para as vítimas da tragédia ocasionada pelas inundações no Rio Grande do Sul.",505438
4770,PDI,2024-04-30,Senado Federal,"Discussão sobre o Projeto de Lei (PL) n° 1026, de 2024, que ""Altera a Lei nº 14.148, de 3 de maio de 2021, para estabelecer alíquotas reduzidas no âmbito do Programa Emergencial de Retomada do Setor de Eventos – Perse; e revoga dispositivo da Medida Provisória nº 1.202, de 28 de dezembro de 2023"".",505625
4770,DIS,2024-04-24,Senado Federal,Sessão de Debates Temáticos destinada a debater o Plano Nacional de Educação (PNE).,505529
