codigoParlamentar,TipoUsoPalavra,DataPronunciamento,LocalPronunciamento,TextoResumo,CodigoPronunciamento
6341,DIS,2024-05-27,Senado Federal,Sessão de debates temáticos destinada a debater “A Tragédia no Estado do Rio Grande do Sul”.,506220
6341,POB,2024-05-15,Senado Federal,"Orientação à bancada, pelo Partido REPUBLICANOS, sobre o destaque para votação em separado constante do Requerimento nº 348, de 2024, ao Projeto de Lei Complementar (PLP) n° 85, de 2024, que ""Autoriza a União a postergar o pagamento da dívida de entes federativos afetados por calamidade pública reconhecida pelo Congresso Nacional, mediante proposta do Poder Executivo federal, e a reduzir a taxa de juros dos contratos de dívida dos referidos entes com a União; e altera a Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), e a Lei Complementar nº 159, de 19 de maio de 2017"".",505793
6341,POB,2024-05-15,Senado Federal,"Orientação à bancada, pelo Partido REPUBLICANOS, sobre o Projeto de Lei Complementar (PLP) n° 85, de 2024, que ""Autoriza a União a postergar o pagamento da dívida de entes federativos afetados por calamidade pública reconhecida pelo Congresso Nacional, mediante proposta do Poder Executivo federal, e a reduzir a taxa de juros dos contratos de dívida dos referidos entes com a União; e altera a Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), e a Lei Complementar nº 159, de 19 de maio de 2017"".",505766
6341,DIS,2024-04-18,Senado Federal,Breve histórico da atuação do Exército Brasileiro em comemoração aos 376 anos da instituição.,505390
6341,POB,2024-04-17,Senado Federal,"Orientação à bancada, pelo Partido REPUBLICANOS, sobre o Projeto de Lei Complementar (PLP) n° 175, de 2023, que ""Altera a Lei Complementar nº 172, de 15 de abril de 2020, a fim de conceder prazo aos Estados, ao Distrito Federal e aos Municípios para executar atos de transposição e de transferência.""",505273
6341,POB,2024-04-10,Senado Federal,"Orientação à bancada, pelo Partido REPUBLICANOS, sobre o Projeto de Lei Complementar (PLP) n° 252, de 2023, que ""Altera a Lei Complementar n° 182, de 1° de junho de 2021, para dispor sobre o contrato de investimento conversível em capital social (CICC)"".",505021
6341,DIS,2024-04-09,Senado Federal,Denúncia sobre suposta violação dos princípios constitucionais da soberania e da dignidade nacionais em acordo firmado entre Brasil e França durante visita do presidente francês Emmanuel Macron.,505344
6341,PDI,2024-03-13,Senado Federal,"Discussão sobre o Projeto de Lei (PL) n° 570, de 2022, que ""Cria a Rota Turística do Caminho das Missões, no Estado do Rio Grande do Sul"".",504596
6341,DIS,2024-03-07,Senado Federal,Comentários sobre o histórico político do Governo da Venezuela. Crítica ao posicionamento ideológico do Presidente Lula em relação ao referido País.,504401
6341,POB,2024-03-05,Senado Federal,"Orientação à bancada, pelo Partido REPUBLICANOS, sobre o Projeto de Lei Complementar (PLP) n° 137, de 2019, que ""Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, que institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte, para dispor sobre a cédula de crédito microempresarial.""",504354
6341,POB,2024-02-20,Senado Federal,"Orientação à bancada sobre o Projeto de Lei (PL) n° 2253, de 2022, que ""Altera a Lei nº 7.210, de 11 de julho de 1984 (Lei de Execução Penal), para dispor sobre a monitoração eletrônica do preso, prever a realização de exame criminológico para progressão de regime e extinguir o benefício da saída temporária"".",504002
6341,POB,2024-02-20,Senado Federal,"Orientação à bancada, pelo Partido REPUBLICANOS, sobre o Projeto de Lei (PL) n° 2253, de 2022, que ""Altera a Lei nº 7.210, de 11 de julho de 1984 (Lei de Execução Penal), para dispor sobre a monitoração eletrônica do preso, prever a realização de exame criminológico para progressão de regime e extinguir o benefício da saída temporária"".",503972
6341,DIS,2024-02-08,Senado Federal,Necessidade de mobilização contra suposto avanço de um regime autoritário no Brasil. Descontentamento com a operação deflagrada pela Polícia Federal contra o ex-Presidente Jair Bolsonaro e seus aliados.,503740
