codigoParlamentar,TipoUsoPalavra,DataPronunciamento,LocalPronunciamento,TextoResumo,CodigoPronunciamento
6015,POB,2024-05-22,Senado Federal,"Orientação à bancada, pelo Partido PP, sobre a preferência constante do Requerimento nº 369, de 2024, (Requer preferência para a votação da Emenda Substitutiva n° 23 em relação ao Substitutivo da CCJ.) ao Projeto de Lei (PL) n° 1958, de 2021, que ""Reserva aos negros 20% (vinte por cento) das vagas oferecidas nos concursos públicos para provimento de cargos efetivos e empregos públicos no âmbito da administração pública federal, das autarquias, das fundações públicas, das empresas públicas e das sociedades de economia mista controladas pela União.""",506210
6015,POR,2024-05-15,Senado Federal,"Preocupação com a a publicação do Despacho nº 10/2024, da ANP, que suspende temporariamente a edição compulsória de biodiesel e de óleo diesel no Rio Grande do Sul. Destaque para a importância que a indústria de biodiesel tem no estado.",505819
6015,POB,2024-05-15,Senado Federal,"Orientação à bancada, pelo Partido PP, sobre o destaque para votação em separado constante do Requerimento nº 348, de 2024, ao Projeto de Lei Complementar (PLP) n° 85, de 2024, que ""Autoriza a União a postergar o pagamento da dívida de entes federativos afetados por calamidade pública reconhecida pelo Congresso Nacional, mediante proposta do Poder Executivo federal, e a reduzir a taxa de juros dos contratos de dívida dos referidos entes com a União; e altera a Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), e a Lei Complementar nº 159, de 19 de maio de 2017"".",505791
6015,POB,2024-05-15,Senado Federal,"Orientação à bancada, pelo Partido PP, sobre o Projeto de Lei Complementar (PLP) n° 85, de 2024, que ""Autoriza a União a postergar o pagamento da dívida de entes federativos afetados por calamidade pública reconhecida pelo Congresso Nacional, mediante proposta do Poder Executivo federal, e a reduzir a taxa de juros dos contratos de dívida dos referidos entes com a União; e altera a Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), e a Lei Complementar nº 159, de 19 de maio de 2017"".",505764
6015,PDI,2024-05-15,Senado Federal,"Discussão sobre o Projeto de Lei Complementar (PLP) n° 85, de 2024, que ""Autoriza a União a postergar o pagamento da dívida de entes federativos afetados por calamidade pública reconhecida pelo Congresso Nacional, mediante proposta do Poder Executivo federal, e a reduzir a taxa de juros dos contratos de dívida dos referidos entes com a União; e altera a Lei Complementar nº 101, de 4 de maio de 2000 (Lei de Responsabilidade Fiscal), e a Lei Complementar nº 159, de 19 de maio de 2017"".",505757
6015,POR,2024-05-14,Senado Federal,"Pela ordem sobre a Medida Provisória (MPV) n° 1216, de 2024, Subvenção econômica para atendimento às áreas afetadas pelos eventos climáticos extremos localizadas no Estado do Rio Grande do Sul, que ""Autoriza o Poder Executivo federal a conceder subvenção econômica a mutuários que tiveram perdas materiais nas áreas afetadas pelos eventos climáticos extremos ocorridos nos meses de abril e maio de 2024, nos termos do disposto no Decreto Legislativo nº 36, de 7 de maio de 2024; altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.042, de 19 de agosto de 2020; autoriza o Poder Executivo federal a conceder subvenção econômica para constituição de escritórios de projetos; estabelece normas para facilitação de acesso a crédito, tendo em vista os efeitos negativos decorrentes de desastres naturais; e dá outras providências"".",506027
6015,DIS,2024-05-08,Senado Federal,"Apelo ao Congresso Nacional para que dê celeridade na tramitação de projetos que tratem da liberação de recursos em favor do Estado do Rio Grande do Sul, que enfrenta situação de calamidade pública em razão das fortes chuvas. Defesa do adiamento do pagamento da dívida pública do Estado para com a União.",505852
6015,DIS,2024-04-30,Senado Federal,"Insatisfação com a decisão liminar do STF que suspendeu trechos da Lei nº 14784/2023, que prorroga a desoneração da folha de pagamento de municípios e de diversos setores econômicos até 2027. Críticas ao Governo Federal por supostas falhas em garantir um processo legislativo sólido e transparente.",505600
6015,DIS,2024-04-24,Senado Federal,Manifestação favorável à análise pelo Senado Federal de processos de impeachment contra Ministros do STF e defesa da independência entre os Poderes da República.,505575
6015,DIS,2024-04-23,Senado Federal,"Apelo ao Senado Federal para que delibere em caráter urgente o Projeto de Decreto Legislativo nº 198/2024, de autoria de S. Exa., que susta os efeitos do Decreto nº 11995/2024,que institui o Programa Terra da Gente e dispõe sobre a incorporação de imóveis rurais no âmbito da Política Nacional de Reforma Agrária.",505496
6015,DIS,2024-04-17,Senado Federal,"Considerações sobre a reunião de S. Exa., em 17 de abril de 2024, com o Ministro da Agricultura e o Secretário de Política Agrícola dessa pasta, em que foram discutidas as principais demandas do setor agrícola brasileiro, principalmente, dos produtores gaúchos. Preocupação com a edição do Decreto nº 11995/2024, que cria o Programa Terra da Gente, por supostamente colocar em situação de extrema vulnerabilidade o setor produtivo.",505283
6015,POR,2024-04-17,Senado Federal,"Comentários sobre a 32ª ExpoBento e sobre a 19ª Fenavinho, na cidade de Bento Gonçalves.",505238
6015,PDI,2024-04-16,Senado Federal,"Discussão sobre a Proposta de Emenda à Constituição (PEC) n° 45, de 2023, que ""Altera o art. 5º da Constituição Federal, para prever como mandado de criminalização a posse e o porte de entorpecentes e drogas afins sem autorização ou em desacordo com determinação legal ou regulamentar"".",505143
6015,DIS,2024-04-10,Senado Federal,Discurso de posse de S. Exa.,505004
