codigoParlamentar,TipoUsoPalavra,DataPronunciamento,LocalPronunciamento,TextoResumo,CodigoPronunciamento
35,NID,2024-05-20,Senado Federal,Encerramento de sessão especial destinada a comemorar o Dia da Defensoria Pública.,506124
35,FP,2024-05-20,Senado Federal,Abertura de sessão especial destinada a comemorar o Dia da Defensoria Pública.,506106
