codigoParlamentar,TipoRelator,DataDesignacao,Identificacao,Ementa,AnoMateria,SiglaComissao,NomeComissao
5748,Relator,2024-07-09,PL 531/2024,"Estabelece novo marco regulatório para a circulação, a comercialização, a fiscalização e a inspeção de produtos alimentícios artesanais e dos estabelecimentos que os produzem.",2024,CAS,Comissão de Assuntos Sociais
5748,Relator,2024-07-09,PL 2829/2021,"Altera a Lei nº 1.283, de 18 de dezembro de 1950, para autorizar a compra de pescado diretamente de aquicultores e pescadores artesanais, nas condições que especifica.",2021,CAS,Comissão de Assuntos Sociais
5748,Relator,2024-06-05,REQ 58/2024 - CCDD,"Nos termos do art. 50, § 2º, da Constituição Federal, combinado com o art. 216 do Regimento Interno do Senado Federal, requer seja solicitada ao Ministro de Estado das Comunicações informação referente à renovação da autorização outorgada FUNDAÇÃO MANOEL PAES para executar serviço de radiodifusão comunitária no Município de Brejão, Estado de Pernambuco, de que trata o Projeto de Decreto Legislativo nº 357, de 2021.",2024,CDIR,Comissão Diretora do Senado Federal
5748,Relator,2024-06-05,REQ 52/2024 - CAE,"Requer que sejam prestadas, pelo Senhor Ministro de Estado da Fazenda, Fernando Haddad, informações sobre o volume de pagamentos feitos pelas Prefeituras Municipais ao RGPS mês a mês nos anos de 2022, 2023 e 2024, a fim de se avaliar os primeiros impactos da política de desoneração da folha de pagamentos dos municípios após a edição da Lei n° 14.784/2023.",2024,CDIR,Comissão Diretora do Senado Federal
5748,Relator,2024-06-03,REQ 63/2024 - CCDD,"Nos termos do art. 50, § 2º, da Constituição Federal, combinado com o art. 216 do Regimento Interno do Senado Federal, requer seja solicitada ao Ministro de Estado das Comunicações informação referente à renovação da autorização outorgada à ASSOCIAÇÃO COMUNITÁRIA DE COMUNICAÇÃO E CULTURA DE SANTA MARIA DA VITÓRIA para executar serviço de radiodifusão comunitária no município de Santa Maria da Vitória, estado da Bahia, de que trata o Projeto de Decreto Legislativo nº 902, de 2021.",2024,CDIR,Comissão Diretora do Senado Federal
5748,Relator,2024-06-03,REQ 62/2024 - CCDD,"Nos termos do art. 50, § 2º, da Constituição Federal, combinado com o art. 216 do Regimento Interno do Senado Federal, requer seja solicitada ao Ministro de Estado das Comunicações informação referente à renovação da autorização outorgada à ASSOCIAÇÃO DOS AMIGOS DO MEMORIAL DO CONSELHEIRO PEDRO BATISTA (AAMEPB) para executar serviço de radiodifusão comunitária no município de Santa Brígida, estado da Bahia, de que trata o Projeto de Decreto Legislativo nº 881, de 2021.",2024,CDIR,Comissão Diretora do Senado Federal
5748,Relator,2024-06-03,REQ 61/2024 - CCDD,"Nos termos do art. 50, § 2º, da Constituição Federal, combinado com o art. 216 do Regimento Interno do Senado Federal, requer seja solicitada ao Ministro de Estado das Comunicações informação referente à renovação da autorização outorgada à ASSOCIAÇÃO CULTURAL COMUNITÁRIA NOVA MISSÃO para executar serviço de radiodifusão comunitária no município de Mogi Mirim, estado de São Paulo, de que trata o Projeto de Decreto Legislativo nº 450, de 2021.",2024,CDIR,Comissão Diretora do Senado Federal
5748,Relator,2024-06-03,REQ 60/2024 - CCDD,"Nos termos do art. 50, § 2º, da Constituição Federal, combinado com o art. 216 do Regimento Interno do Senado Federal, requer seja solicitada ao Ministro de Estado das Comunicações informação referente à renovação da autorização outorgada à ASSOCIAÇÃO COMUNITÁRIA DE RADIODIFUSÃO DE JUNQUEIRÓPOLIS para executar serviço de radiodifusão comunitária no Município de Junqueirópolis, Estado de São Paulo, de que trata o Projeto de Decreto Legislativo nº 393, de 2021.",2024,CDIR,Comissão Diretora do Senado Federal
5748,Relator,2024-06-03,REQ 59/2024 - CCDD,"Nos termos do art. 50, § 2º, da Constituição Federal, combinado com o art. 216 do Regimento Interno do Senado Federal, requer seja solicitada ao  Ministro de Estado das Comunicações informação referente à  renovação da autorização outorgada à ASSOCIAÇÃO PRESTADORA DE  SERVIÇOS À COMUNIDADE MIGUELOPOLENSE para executar serviço de radiodifusão comunitária no Município de Miguelópolis, Estado de São Paulo, de que trata o Projeto de Decreto Legislativo nº 322, de 2021.",2024,CDIR,Comissão Diretora do Senado Federal
5748,Relator,2024-05-28,MSF 10/2024,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 23 da Lei nº 13.848, de 25 de junho de 2019, o nome da Senhora SAMARA FURTADO CARNEIRO, para exercer o cargo de Ouvidora da Agência Nacional de Vigilância Sanitária - ANVISA, na vaga decorrente do término do mandato de Daniela Hoffmann Lobato Chaves Lopes.",2024,CAS,Comissão de Assuntos Sociais
