AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"33.437,18","21.054,20",000,"3.085,00",000,Sem lançamentos,000,"57.214,79",2024,5322,000,000,000,"1.637,82",000,"1.637,82","13.094,48","1.733,34","40.749,15"
