AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"59.367,80","40.856,81","30.837,52","16.877,20",000,Sem lançamentos,000,"47.569,11",2024,825,"1.473,54","1.473,54",000,"1.850,61",000,"1.850,61","35.174,96","9.070,00",000
