codigoParlamentar,CodigoComissao,SiglaComissao,NomeComissao,SiglaCasaComissao,DescricaoParticipacao
5985,54,CRE,Comissão de Relações Exteriores e Defesa Nacional,SF,Titular
5985,54,CRE,Comissão de Relações Exteriores e Defesa Nacional,SF,Titular
5985,54,CRE,Comissão de Relações Exteriores e Defesa Nacional,SF,Titular
5985,54,CRE,Comissão de Relações Exteriores e Defesa Nacional,SF,Titular
5985,47,CE,Comissão de Educação e Cultura,SF,Titular
5985,40,CAS,Comissão de Assuntos Sociais,SF,Titular
5985,34,CCJ,"Comissão de Constituição, Justiça e Cidadania",SF,Titular
5985,34,CCJ,"Comissão de Constituição, Justiça e Cidadania",SF,Titular
5985,34,CCJ,"Comissão de Constituição, Justiça e Cidadania",SF,Titular
5985,34,CCJ,"Comissão de Constituição, Justiça e Cidadania",SF,Titular
5985,834,CDH,Comissão de Direitos Humanos e Legislação Participativa,SF,Titular
5985,2594,FPAMM,Frente Parlamentar de Apoio ao Microcrédito e às Microfinanças,CN,Titular
5985,2635,FPEMBRAPA,Frente Parlamentar Mista pelo Fortalecimento da Empresa Brasileira de Pesquisa Agropecuária (Embrapa),CN,Titular
5985,2452,FPINVESTEBRASIL,Frente Parlamentar em Apoio aos Investimentos Estrangeiros para o Brasil,CN,Titular
5985,2452,FPINVESTEBRASIL,Frente Parlamentar em Apoio aos Investimentos Estrangeiros para o Brasil,CN,Titular
5985,2434,FPBRC,Frente Parlamentar em Apoio ao Consórcio Interestadual de Desenvolvimento do Brasil Central,CN,Titular
5985,2435,FPMDM,Frente Parlamentar Mista em Defesa dos Mototaxistas e Motofretistas,CN,Titular
5985,2269,FPDAM,Frente Parlamentar em Defesa da Amazônia Legal,CN,Titular
5985,2270,FPJOVEM,Frente Parlamentar em Defesa das Políticas Públicas de Juventude,CN,Titular
5985,2270,FPJOVEM,Frente Parlamentar em Defesa das Políticas Públicas de Juventude,CN,Titular
5985,2666,GPJAPÃO,Grupo Parlamentar Brasil - Japão,CN,Titular
5985,2657,GPLÍBANO,Grupo Parlamentar Brasil - Líbano,CN,Titular
5985,2610,GP-BRICS-SF,Grupo Parlamentar de Relacionamento com o BRICS,CN,Titular
5985,2553,GPBAHREIN,Grupo Parlamentar Brasil - Bahrein,CN,Titular
5985,2438,GPIRA,Grupo Parlamentar Brasil - Irã,CN,Titular
5985,2519,GPINDIA,Grupo Parlamentar Brasil - Índia,CN,Titular
5985,2519,GPINDIA,Grupo Parlamentar Brasil - Índia,CN,Titular
5985,2319,GPPARABES,Grupo Parlamentar Brasil - Países Árabes,CN,Titular
5985,2481,GPSUIÇA,Grupo Parlamentar Brasil-Confederação Suíça,CN,Titular
5985,2481,GPSUIÇA,Grupo Parlamentar Brasil-Confederação Suíça,CN,Titular
5985,2400,GPOTCAM,Grupo Parlamentar da Organização do Tratado de Cooperação Amazônica,CN,Titular
5985,2400,GPOTCAM,Grupo Parlamentar da Organização do Tratado de Cooperação Amazônica,CN,Titular
5985,2306,GPPANAMÁ,Grupo Parlamentar Brasil - Panamá,CN,Titular
5985,2433,GPEMIRADOSARABES,Grupo Parlamentar Brasil - Emirados Árabes Unidos,CN,Titular
5985,2437,GPBOLIVIA,Grupo Parlamentar Brasil - Bolívia,CN,Titular
5985,2437,GPBOLIVIA,Grupo Parlamentar Brasil - Bolívia,CN,Titular
5985,2050,GPMARROCOS,Grupo Parlamentar Brasil - Marrocos,CN,Titular
5985,2050,GPMARROCOS,Grupo Parlamentar Brasil - Marrocos,CN,Titular
5985,2115,GPRCOREIA,Grupo Parlamentar Brasil - República da Coreia,CN,Titular
5985,2115,GPRCOREIA,Grupo Parlamentar Brasil - República da Coreia,CN,Titular
5985,2055,GPVENEZUELA,Grupo Parlamentar Brasil - Venezuela,CN,Titular
5985,2055,GPVENEZUELA,Grupo Parlamentar Brasil - Venezuela,CN,Titular
5985,2054,GPPARAGUAI,Grupo Parlamentar Brasil - Paraguai,CN,Titular
5985,2053,GPGUIANA,Grupo Parlamentar Brasil - Guiana,CN,Titular
5985,2053,GPGUIANA,Grupo Parlamentar Brasil - Guiana,CN,Titular
5985,2044,GPCHINA,Grupo Parlamentar Brasil - China,CN,Titular
5985,2044,GPCHINA,Grupo Parlamentar Brasil - China,CN,Titular
5985,2059,GPONU,Grupo Parlamentar Brasil - ONU,CN,Titular
5985,2175,GPARABIASAUDITA,Grupo Parlamentar Brasil - Reino da Arábia Saudita,CN,Titular
5985,2175,GPARABIASAUDITA,Grupo Parlamentar Brasil - Reino da Arábia Saudita,CN,Titular
5985,2042,GPAZERBAIJÃO,Grupo Parlamentar Brasil - Azerbaijão,CN,Titular
5985,2042,GPAZERBAIJÃO,Grupo Parlamentar Brasil - Azerbaijão,CN,Titular
