codigoParlamentar,CodigoComissao,SiglaComissao,NomeComissao,SiglaCasaComissao,DescricaoParticipacao
345,2175,GPARABIASAUDITA,Grupo Parlamentar Brasil - Reino da Arábia Saudita,CN,Titular
345,385,CESCCI,"Subcomissão Permanente de Cinema, Comunicação e Informática",SF,Suplente
345,1457,CATM,CESP -  Acompanhamento de Metas fixadas pela ONU - 2009,SF,Suplente
345,1326,CECTCS,"Subcomissão Permanente de Cinema, Teatro e Comunicação Social",SF,Suplente
345,1325,CASPREV,Subcomissão Permanente do Trabalho e Previdência,SF,Suplente
345,1325,CASPREV,Subcomissão Permanente do Trabalho e Previdência,SF,Suplente
345,1454,CDHESC,Subcomissão Permanente de Combate ao Trabalho Escravo e Acomp. da Regul. Fundiária da Amazônia Legal,SF,Suplente
345,1454,CDHESC,Subcomissão Permanente de Combate ao Trabalho Escravo e Acomp. da Regul. Fundiária da Amazônia Legal,SF,Suplente
345,1322,CDHIDO,Subcomissão Permanente do Idoso,SF,Suplente
345,1379,CDHTE,Subcomissão Temporária de Combate ao Trabalho Escravo,SF,Suplente
345,1365,CMAAQ,Subcomissão Permanente - Aquecimento Global,SF,Suplente
345,1916,CPCMS,Representação Brasileira no Parlamento do Mercosul,CN,Suplente
345,2624,CASRARAS,Subcomissão Permanente de Direitos das Pessoas com Doenças Raras,SF,Suplente
345,1357,CECTMCS,"Subcomissão Permanente de Cinema, Teatro, Música e Comunicação Social",SF,Suplente
345,1357,CECTMCS,"Subcomissão Permanente de Cinema, Teatro, Música e Comunicação Social",SF,Suplente
345,728,CESD,Subcomissão Permanente de Desportos,SF,Suplente
345,2247,CDHSTMU,Subcomissão Temporária sobre Mobilidade Urbana,SF,Suplente
345,1380,CMEES,CMESP - Exploração Sexual - 2004,CN,Suplente
345,88,CPCM,Comissão Parlamentar Conjunta do Mercosul,CN,Suplente
345,2629,CTIA,Comissão Temporária Interna sobre Inteligência Artificial no Brasil,SF,Suplente
345,2253,CEPREV,"Comissão Especial destinada a acompanhar a PEC 6, de 2019",SF,Suplente
345,1464,CTIPACT,CTIN - Novo Pacto Federativo no Brasil,SF,Suplente
345,1314,ANOMULHER,CESP - Ano Internacional da Mulher Latino-Americana - 2006,SF,Suplente
345,1338,CTIIJ,CT - Imigração Japonesa - 2005,SF,Suplente
345,1328,CPMICorreios,CPMI - Correios - 2005,CN,Suplente
345,1358,CPMI Ambulâncias,CPMI - Ambulâncias - 2006,CN,Suplente
345,994,BANESTADO,CPMI - BANESTADO - 2003,CN,Suplente
345,934,EXPLORA,CPMI - Exploração Sexual - 2003,CN,Suplente
345,1462,CPIAM2009,CPI - Amazônia - 2009,SF,Suplente
345,1307,CRA,Comissão de Agricultura e Reforma Agrária,SF,Suplente
345,1306,CDR,Comissão de Desenvolvimento Regional e Turismo,SF,Suplente
345,1306,CDR,Comissão de Desenvolvimento Regional e Turismo,SF,Suplente
345,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Suplente
345,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Suplente
345,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Suplente
345,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Suplente
345,50,CMA,Comissão de Meio Ambiente,SF,Suplente
345,50,CMA,Comissão de Meio Ambiente,SF,Suplente
345,59,CI,Comissão de Serviços de Infraestrutura,SF,Suplente
345,59,CI,Comissão de Serviços de Infraestrutura,SF,Suplente
