codigoParlamentar,CodigoComissao,SiglaComissao,NomeComissao,SiglaCasaComissao,DescricaoParticipacao
6338,2610,GP-BRICS-SF,Grupo Parlamentar de Relacionamento com o BRICS,CN,Titular
6338,2684,CEEJA,Subcomissão Permanente para acompanhar as políticas de Educação de Jovens e Adultos,SF,Suplente
6338,1774,CMCVM,Comissão Permanente Mista de Combate à Violência contra a Mulher,CN,Suplente
6338,1664,CMO,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização",CN,Suplente
6338,2597,CPIONGS,CPI DAS ONGS,SF,Suplente
6338,2617,CDD,Comissão de Defesa da Democracia,SF,Suplente
6338,1307,CRA,Comissão de Agricultura e Reforma Agrária,SF,Suplente
6338,1306,CDR,Comissão de Desenvolvimento Regional e Turismo,SF,Suplente
6338,50,CMA,Comissão de Meio Ambiente,SF,Suplente
6338,40,CAS,Comissão de Assuntos Sociais,SF,Suplente
6338,34,CCJ,"Comissão de Constituição, Justiça e Cidadania",SF,Suplente
6338,2584,CTEYANOMAMI,Comissão Temporária Externa para acompanhar a situação dos Yanomami e a saída dos garimpeiros,SF,Titular
6338,2590,CEENSINO,Subcomissão Temporária para debater e avaliar o Ensino Médio no Brasil,SF,Titular
6338,2641,CTI200CONFEQ,Comissão Temporária Interna em Comemoração aos 200 anos da Confederação do Equador,SF,Titular
6338,2617,CDD,Comissão de Defesa da Democracia,SF,Titular
6338,2617,CDD,Comissão de Defesa da Democracia,SF,Titular
6338,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Titular
6338,59,CI,Comissão de Serviços de Infraestrutura,SF,Titular
6338,47,CE,Comissão de Educação e Cultura,SF,Titular
6338,38,CAE,Comissão de Assuntos Econômicos,SF,Titular
6338,2594,FPAMM,Frente Parlamentar de Apoio ao Microcrédito e às Microfinanças,CN,Titular
6338,2628,FPEpTec,Frente Parlamentar em Favor da Educação Profissional e Tecnológica,CN,Titular
6338,2513,FPELETROMOBILIDADE,Frente Parlamentar pela Eletromobilidade,CN,Titular
6338,2436,FPMA,Frente Parlamentar Mista Antirracismo,CN,Titular
