codigoParlamentar,CodigoComissao,SiglaComissao,NomeComissao,SiglaCasaComissao,DescricaoParticipacao
6366,47,CE,Comissão de Educação e Cultura,SF,Titular
6366,2624,CASRARAS,Subcomissão Permanente de Direitos das Pessoas com Doenças Raras,SF,Suplente
6366,2659,CPIMJAE,CPI da Manipulação de Jogos e Apostas Esportivas,SF,Suplente
6366,1956,CTFC,"Comissão de Transparência, Governança, Fiscalização e Controle e Defesa do Consumidor",SF,Suplente
6366,59,CI,Comissão de Serviços de Infraestrutura,SF,Suplente
6366,54,CRE,Comissão de Relações Exteriores e Defesa Nacional,SF,Suplente
6366,34,CCJ,"Comissão de Constituição, Justiça e Cidadania",SF,Suplente
6366,38,CAE,Comissão de Assuntos Econômicos,SF,Suplente
6366,2641,CTI200CONFEQ,Comissão Temporária Interna em Comemoração aos 200 anos da Confederação do Equador,SF,Titular
6366,2629,CTIA,Comissão Temporária Interna sobre Inteligência Artificial no Brasil,SF,Titular
6366,2615,CEsp,Comissão de Esporte,SF,Titular
6366,2614,CCDD,Comissão de Comunicação e Direito Digital,SF,Titular
6366,2429,CSP,Comissão de Segurança Pública,SF,Titular
6366,1306,CDR,Comissão de Desenvolvimento Regional e Turismo,SF,Titular
6366,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Titular
