codigoParlamentar,CodigoComissao,SiglaComissao,NomeComissao,SiglaCasaComissao,DescricaoParticipacao
5917,2453,FPRNE,Frente Parlamentar de Recursos Naturais e Energia,CN,Titular
5917,2624,CASRARAS,Subcomissão Permanente de Direitos das Pessoas com Doenças Raras,SF,Suplente
5917,2606,CPMI - 8 de Janeiro,Comissão Parlamentar Mista de Inquérito dos Atos de 8 de Janeiro de 2023,CN,Suplente
5917,2615,CEsp,Comissão de Esporte,SF,Suplente
5917,59,CI,Comissão de Serviços de Infraestrutura,SF,Suplente
5917,40,CAS,Comissão de Assuntos Sociais,SF,Suplente
5917,38,CAE,Comissão de Assuntos Econômicos,SF,Suplente
5917,38,CAE,Comissão de Assuntos Econômicos,SF,Suplente
5917,2621,CREDC,Subcomissão Permanente de Defesa Cibernética,SF,Titular
5917,2641,CTI200CONFEQ,Comissão Temporária Interna em Comemoração aos 200 anos da Confederação do Equador,SF,Titular
5917,2589,CEHV,Comissão Especial para Debate de Políticas Públicas sobre Hidrogênio Verde,SF,Titular
5917,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Titular
5917,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Titular
5917,54,CRE,Comissão de Relações Exteriores e Defesa Nacional,SF,Titular
5917,54,CRE,Comissão de Relações Exteriores e Defesa Nacional,SF,Titular
5917,2628,FPEpTec,Frente Parlamentar em Favor da Educação Profissional e Tecnológica,CN,Titular
5917,2513,FPELETROMOBILIDADE,Frente Parlamentar pela Eletromobilidade,CN,Titular
