codigoParlamentar,CodigoComissao,SiglaComissao,NomeComissao,SiglaCasaComissao,DescricaoParticipacao
4770,1306,CDR,Comissão de Desenvolvimento Regional e Turismo,SF,Titular
4770,1306,CDR,Comissão de Desenvolvimento Regional e Turismo,SF,Titular
4770,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Titular
4770,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Titular
4770,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Titular
4770,1363,CCT,"Comissão de Ciência, Tecnologia, Inovação e Informática",SF,Titular
4770,59,CI,Comissão de Serviços de Infraestrutura,SF,Titular
4770,59,CI,Comissão de Serviços de Infraestrutura,SF,Titular
4770,59,CI,Comissão de Serviços de Infraestrutura,SF,Titular
4770,47,CE,Comissão de Educação e Cultura,SF,Titular
4770,47,CE,Comissão de Educação e Cultura,SF,Titular
4770,40,CAS,Comissão de Assuntos Sociais,SF,Titular
4770,40,CAS,Comissão de Assuntos Sociais,SF,Titular
4770,40,CAS,Comissão de Assuntos Sociais,SF,Titular
4770,38,CAE,Comissão de Assuntos Econômicos,SF,Titular
4770,834,CDH,Comissão de Direitos Humanos e Legislação Participativa,SF,Titular
4770,834,CDH,Comissão de Direitos Humanos e Legislação Participativa,SF,Titular
4770,2594,FPAMM,Frente Parlamentar de Apoio ao Microcrédito e às Microfinanças,CN,Titular
4770,2628,FPEpTec,Frente Parlamentar em Favor da Educação Profissional e Tecnológica,CN,Titular
4770,2635,FPEMBRAPA,Frente Parlamentar Mista pelo Fortalecimento da Empresa Brasileira de Pesquisa Agropecuária (Embrapa),CN,Titular
4770,2452,FPINVESTEBRASIL,Frente Parlamentar em Apoio aos Investimentos Estrangeiros para o Brasil,CN,Titular
4770,2452,FPINVESTEBRASIL,Frente Parlamentar em Apoio aos Investimentos Estrangeiros para o Brasil,CN,Titular
4770,2436,FPMA,Frente Parlamentar Mista Antirracismo,CN,Titular
4770,2436,FPMA,Frente Parlamentar Mista Antirracismo,CN,Titular
4770,2523,FPBSJA,Frente Parlamentar por um Brasil sem Jogos de Azar,CN,Titular
4770,2453,FPRNE,Frente Parlamentar de Recursos Naturais e Energia,CN,Titular
4770,2453,FPRNE,Frente Parlamentar de Recursos Naturais e Energia,CN,Titular
4770,2277,FPSENN,Frente Parlamentar dos Senadores dos Estados do Norte e do Nordeste,CN,Titular
4770,2270,FPJOVEM,Frente Parlamentar em Defesa das Políticas Públicas de Juventude,CN,Titular
4770,2270,FPJOVEM,Frente Parlamentar em Defesa das Políticas Públicas de Juventude,CN,Titular
4770,1722,COI,Comitê de Avaliação das Inform. sobre Obras e Serviços com Indícios de Irregularidades Graves,CN,Titular
4770,1701,CAR,Comitê de Avaliação da Receita,CN,Titular
4770,1625,CFIS,"Comitê de Avaliação , Fiscalização e Controle da Execução Orçamentária",CN,Titular
4770,1625,CFIS,"Comitê de Avaliação , Fiscalização e Controle da Execução Orçamentária",CN,Titular
4770,1625,CFIS,"Comitê de Avaliação , Fiscalização e Controle da Execução Orçamentária",CN,Titular
4770,2657,GPLÍBANO,Grupo Parlamentar Brasil - Líbano,CN,Titular
4770,2519,GPINDIA,Grupo Parlamentar Brasil - Índia,CN,Titular
4770,2519,GPINDIA,Grupo Parlamentar Brasil - Índia,CN,Titular
4770,2319,GPPARABES,Grupo Parlamentar Brasil - Países Árabes,CN,Titular
4770,2481,GPSUIÇA,Grupo Parlamentar Brasil-Confederação Suíça,CN,Titular
4770,2481,GPSUIÇA,Grupo Parlamentar Brasil-Confederação Suíça,CN,Titular
4770,2307,GPISRAEL,Grupo Parlamentar Brasil - Israel,CN,Titular
4770,2433,GPEMIRADOSARABES,Grupo Parlamentar Brasil - Emirados Árabes Unidos,CN,Titular
4770,2056,GPSINGAPURA,Grupo Parlamentar Brasil - Singapura,CN,Titular
4770,2055,GPVENEZUELA,Grupo Parlamentar Brasil - Venezuela,CN,Titular
4770,2055,GPVENEZUELA,Grupo Parlamentar Brasil - Venezuela,CN,Titular
4770,2044,GPCHINA,Grupo Parlamentar Brasil - China,CN,Titular
4770,2044,GPCHINA,Grupo Parlamentar Brasil - China,CN,Titular
4770,2175,GPARABIASAUDITA,Grupo Parlamentar Brasil - Reino da Arábia Saudita,CN,Titular
