codigoParlamentar,CodigoComissao,SiglaComissao,NomeComissao,SiglaCasaComissao,DescricaoParticipacao
5718,2525,FPCONTROLE,"Frente Parlamentar pelo Controle de Armas e Munições, pela Paz e Pela Vida",CN,Titular
5718,2436,FPMA,Frente Parlamentar Mista Antirracismo,CN,Titular
5718,2436,FPMA,Frente Parlamentar Mista Antirracismo,CN,Titular
5718,2523,FPBSJA,Frente Parlamentar por um Brasil sem Jogos de Azar,CN,Titular
5718,2523,FPBSJA,Frente Parlamentar por um Brasil sem Jogos de Azar,CN,Titular
5718,2453,FPRNE,Frente Parlamentar de Recursos Naturais e Energia,CN,Titular
5718,2453,FPRNE,Frente Parlamentar de Recursos Naturais e Energia,CN,Titular
5718,2443,FPD,Frente Parlamentar pelo Desarmamento,CN,Titular
5718,2269,FPDAM,Frente Parlamentar em Defesa da Amazônia Legal,CN,Titular
5718,2269,FPDAM,Frente Parlamentar em Defesa da Amazônia Legal,CN,Titular
5718,2277,FPSENN,Frente Parlamentar dos Senadores dos Estados do Norte e do Nordeste,CN,Titular
5718,2266,FPTGP,Frente Parlamentar para a Transparência dos Gastos Públicos,CN,Titular
5718,2270,FPJOVEM,Frente Parlamentar em Defesa das Políticas Públicas de Juventude,CN,Titular
5718,2270,FPJOVEM,Frente Parlamentar em Defesa das Políticas Públicas de Juventude,CN,Titular
5718,1625,CFIS,"Comitê de Avaliação , Fiscalização e Controle da Execução Orçamentária",CN,Titular
5718,2666,GPJAPÃO,Grupo Parlamentar Brasil - Japão,CN,Titular
5718,2519,GPINDIA,Grupo Parlamentar Brasil - Índia,CN,Titular
5718,2519,GPINDIA,Grupo Parlamentar Brasil - Índia,CN,Titular
5718,2316,GPEUA,Grupo Parlamentar Brasil - Estados Unidos da América,CN,Titular
5718,2400,GPOTCAM,Grupo Parlamentar da Organização do Tratado de Cooperação Amazônica,CN,Titular
5718,2400,GPOTCAM,Grupo Parlamentar da Organização do Tratado de Cooperação Amazônica,CN,Titular
