codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
475,135357,Desarquivamento do PLC 37/2013,Não,2019,RQS
475,49565,"Dispõe sobre o alongamento de dívidas originárias de crédito rural, de que trata a Lei nº 9138 de 29 de novembro de 1995, e dá outras providências.
",Sim,2002,PLV
475,163930,"Requer a realização de audiência pública para ouvir a Presidente da Petrobras, Magda Maria de Regina Chambriard, sobre os planos de investimentos da empresa para os próximos anos.",Sim,2024,REQ
475,162509,"Requer que seja incluído representante do Ministério da Integração e do Desenvolvimento Regional (MDR) na audiência pública objeto do REQ 34/2023, com o objetivo de debater o potencial e os desafios para viabilizar a economia de hidrogênio sustentável como fonte renovável de energia no país.",Sim,2024,REQ
475,163285,"Sugere ao Ministério da Saúde a adoção de medidas para que sejam incluídas, nos aplicativos do Meu SUS Digital, tecnologias de notificação eletrônica (push notifications) destinadas a enviar a seus usuários alertas sobre as campanhas de vacinação e revacinação.",Sim,2024,INS
475,163050,Requer licença dos trabalhos,Sim,2024,REQ
475,162416,"Requer a realização de Sessão Especial, em 22/04/2024, para celebrar e apoiar a promoção do 24º Grito da Terra Brasil, que acontecerá em Brasília nos dias 21 e 22 de abril, com o tema “Mudanças Climáticas e Alimentos Saudáveis”.",Não,2024,RQS
475,163431,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que ""estabelece as diretrizes e bases da educação nacional"", para dispor sobre a aceleração de estudos para alunos com altas habilidades ou superdotação.",Sim,2024,PL
475,163289,Requer a realização de Sessão Especial destinada a homenagear os Servidores Públicos do Senado Federal.,Não,2024,RQS
475,162681,Requer a inclusão em Ordem do Dia do PL 2099/2023.,Não,2024,RQS
475,163355,"Requer a realização de Sessão Especial destinada a celebrar os 30 anos da Consultoria de Orçamentos, Fiscalização e Controle do Senado Federal.",Não,2024,RQS
475,162655,"Requer retirada de assinatura do Recurso n° 1, de 2024.",Sim,2024,RQS
475,163371,Altera o Ato das Disposições Constitucionais Transitórias da Constituição Federal para criar o Fundo Nacional para Emergências Climáticas.,Não,2024,PEC
