codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
6351,163830,"Reconhece a Romaria de São Francisco das Chagas, realizada no Município de Canindé, no Estado do Ceará, como manifestação da cultura nacional.",Sim,2024,PL
6351,163362,"Requer, nos termos do art. 93, I, do Regimento Interno do Senado Federal, que na Audiência Pública objeto do REQ 34/2024 - CE, com o objetivo de instruir o PL 5950/2023, que “altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para incluir educação e administração financeira nos currículos da educação básica” sejam incluídos os seguintes convidados: representante do Conselho Nacional de Educação (CNE); representante do Fórum Nacional da Educação (FNE); representante da Confederação Nacional dos Trabalhadores em Educação (CNTE); e representante do Conselho Nacional de Secretários de Educação (CONSED).",Sim,2024,REQ
6351,163141,"Altera a Lei nº 8.171, de 17 de janeiro de 1991, e a Lei nº 11.326, de 24 de julho de 2006, para incluir o estímulo à utilização de bioinsumos na atividade agrícola entre os objetivos da política agrícola e da Política Nacional da Agricultura Familiar e Empreendimentos Familiares Rurais.",Sim,2024,PL
6351,163673,"Altera o § 12 do art. 198 da Constituição Federal, para determinar que o piso salarial dos enfermeiros, técnicos de enfermagem, auxiliares de enfermagem e das parteiras refere-se a uma jornada máxima de trabalho de trinta horas semanais.",Não,2024,PEC
6351,163852,"Requer, nos termos dos arts. 336, II, e 338, IV, do Regimento Interno do Senado Federal, urgência para o PL 2994/2020.",Sim,2024,REQ
6351,162940,"Requer voto de repúdio ao Sr. Ciro Ferreira Gomes, por suas declarações preconceituosas, misóginas e agressivas contra a Senadora Janaína Farias.",Não,2024,RQS
6351,164389,"Altera os arts. 213 e 217-A do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tornar imprescritível o crime de estupro.",Não,2024,PL
6351,163839,"Requer, nos termos do art. 73 do Regimento Interno do Senado Federal, a criação de Subcomissão Permanente, composta de 5 (cinco) membros titulares e igual número de suplentes, com o objetivo de acompanhar as políticas de Alfabetização de Jovens e Adultos, no âmbito da Comissão de Educação e Cultura.",Sim,2024,REQ
6351,164410,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de debater sobre ""a persistência do analfabetismo e sua intersecção com a questão racial, de classe e territorial"".",Sim,2024,REQ
6351,164283,"Requer a realização de Sessão Especial destinada a celebrar o Dia Internacional da Mulher Negra Latino-Americana e Caribenha e o Dia Nacional de Tereza de Benguela e da Mulher Negra, celebrados em 25 de julho, com a celebração do Acordo de Cooperação Técnica entre o Ministério da Igualdade Racial e o Senado Federal.",Não,2024,RQS
6351,163575,"Altera a Lei nº 6.202, de 17 de abril de 1975, para assegurar a oferta de ensino remoto às estudantes gestantes e lactantes até um ano de idade da criança.",Sim,2024,PL
6351,164146,Institui a Política Nacional de Incentivos à Formação de Educadores Populares.,Sim,2024,PL
6351,163414,"Requer, nos termos dos arts. 336, II, e 338, IV, do Regimento Interno do Senado Federal, urgência para o PL 2737/2019.",Sim,2024,REQ
6351,164399,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal.",Sim,2024,REQ
6351,163380,Requer a realização de Sessão Solene do Congresso Nacional para comemorar o aniversário do Serviço de Atendimento Móvel de Urgência - SAMU.,Não,2024,REQ
6351,164067,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, que na Audiência Pública objeto do REQ 54/2024 - CE sejam incluídos os seguintes convidados: a Senhora Jéssica Borges, Representante da Associação Brasileira para Ação por Direitos das Pessoas Autistas (Abraça); a Senhora Fatima Gavioli, Representante do Conselho Nacional de Secretários de Educação (CONSED); a Senhora Maristela Guasselli, Representante da União Nacional dos Dirigentes Municipais de Educação (UNDIME); o Senhor João Paulo Faustinoni, Representante do Ministério Público do Estado de São Paulo.",Sim,2024,REQ
6351,163705,"Inscreve o nome de Antônio Gonçalves da Silva, o Patativa do Assaré, no Livro dos Heróis e Heroínas da Pátria.",Sim,2024,PL
6351,164254,Recorre da decisão terminativa da Comissão Temporária para exame de projetos de reforma dos Processos Administrativo e Tributário Nacional sobre o Projeto de Lei nº 2.483/2022.,Não,2024,R.S
6351,163321,"Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para incentivar o investimento em microempresas e em empresas de pequeno porte.",Sim,2024,PLP
6351,164099,"Altera a Lei no 14.192, de 4 de agosto de 2021, para prever medidas protetivas de urgência para os casos de violência política contra a mulher.",Sim,2024,PL
6351,164421,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para tornar imprescritíveis os crimes de homicídio qualificado, inclusive feminicídio, latrocínio, extorsão mediante sequestro seguida de morte, estupro seguido de morte e estupro de vulnerável seguido de morte.",Sim,2024,PL
6351,163144,"Erige em monumento nacional o Cânion do Rio Poti, localizado nos Estados do Ceará e do Piauí.",Sim,2024,PL
6351,163828,Altera o art. 6º da Constituição Federal para incluir o esporte como direito social.,Não,2024,PEC
6351,164253,Recorre da decisão terminativa da Comissão Temporária para exame de projetos de reforma dos Processos Administrativo e Tributário Nacional sobre o Projeto de Lei nº 2.488/2022.,Não,2024,R.S
