codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
35,106513,"Requer, na forma Regimental, que sejam solicitadas à Ministra do Planejamento, informações sobre que providências foram implementadas do já referido Protocolo de Intenções e possível cronograma das pendências ainda existentes para ver materializado o projeto da AÇOS LAMINADOS DO PARÁ - ALPA, lançado pela Presidência da República.",Sim,2012,RQS
35,162893,Requer licença para atividade política.,Sim,2024,REQ
35,163907,"Altera a Lei nº 9.656, de 3 de junho de 1998, para vedar o cancelamento unilateral de contrato individual ou coletivo no qual o beneficiário, titular ou dependente, encontre-se internado ou em tratamento continuado ou não continuado.",Sim,2024,PL
35,164365,Requer licença para atividade política.,Sim,2024,REQ
35,162649,"Altera a Lei nº 11.346, de 15 de setembro de 2006, que cria o Sistema Nacional de Segurança Alimentar e Nutricional – SISAN com vistas em assegurar o direito humano à alimentação adequada e dá outras providências, para incluir o Índice de Desenvolvimento Humano-IDH entre os critérios de classificação de municípios na Política Nacional de Segurança Alimentar e Nutricional-PNSAN.",Sim,2024,PL
35,162307,Requer licença para atividade política.,Sim,2024,REQ
35,162099,"Altera os arts. 42, 93, 128 e 142 da Constituição Federal, para vedar o uso da aposentadoria como sanção quando do cometimento de infração disciplinar.",Não,2024,PEC
35,163299,Cria o Cadastro Brasileiro de Creches.,Sim,2024,PL
35,162418,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar o crime de manipulação de imagem de forma não autorizada.",Sim,2024,PL
35,163081,"Requer a realização de Sessão Especial destinada a celebrar o Dia da Defensoria Pública, que se comemora no dia 19 de maio.",Sim,2024,RQS
35,163307,Requer licença para atividade política.,Sim,2024,REQ
35,161505,"Altera a Lei nº 13.576, de 26 de dezembro de 2017, para incentivar e promover a produção de biocombustível no âmbito da agricultura familiar.",Sim,2023,PL
35,161444,Requer licença para atividade política no dia 22 de novembro de 2023.,Sim,2023,REQ
35,161334,"Altera a Lei nº 9.503, de 23 de setembro de 1997, Código de Trânsito Brasileiro, para permitir o pagamento dos débitos veiculares no momento da fiscalização.",Sim,2023,PL
35,161388,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal.",Sim,2023,REQ
35,161307,Abre novo prazo de parcelamento especial de débitos dos municípios com seus Regimes Próprios de Previdência Social dos Servidores Públicos e com o Regime Geral de Previdência Social.,Sim,2023,PEC
35,160728,"Altera a Constituição Federal, para estabelecer programação orçamentária mínima para o Ministério da Defesa e dispor sobre projetos estratégicos para a Defesa Nacional, e acrescenta artigo ao Ato das Disposições Constitucionais Transitórias, para estabelecer regra de transição.",Não,2023,PEC
35,160823,Requer licença para atividade política.,Sim,2023,REQ
35,160715,Estabelece normas e diretrizes para o desenvolvimento e aplicação da Taxonomia Verde Nacional.,Sim,2023,PL
35,160277,Requer licença para atividade política.,Sim,2023,REQ
35,160642,Autoriza o Poder Executivo a criar a Universidade Federal do Marajó.,Sim,2023,PL
35,160428,"Altera o art. 10 da Lei nº 9.249, de 26 de dezembro de 1995, para prever a incidência do Imposto sobre a Renda Retido na Fonte sobre os lucros e dividendos pagos, creditados, entregues, empregados ou remetidos a beneficiário, pessoa física ou jurídica, residente ou domiciliado no exterior.",Sim,2023,PL
35,159940,"Altera a Lei nº 10.438, de 26 de abril de 2002, para dispor sobre a equalização tarifária das distribuidoras de energia elétrica e dá outras providências.",Sim,2023,PL
35,160656,"Requer, nos termos do art. 58, § 3º, da Constituição Federal e dos arts. 74, III, e 145 do Regimento Interno do Senado Federal, a constituição de uma Comissão Parlamentar de Inquérito para investigar o seguinte fato determinado: “Os efeitos da responsabilidade jurídica socioambiental da empresa Braskem S.A decorrente do maior acidente ambiental urbano já constatado no País, Caso Pinheiro/Braskem, em Maceió, Alagoas.",Não,2023,RQS
35,159920,"Requer, nos termos do art. 58, § 2°, II e V, da Constituição Federal, e do art. 93, II, do Regimento Interno do Senado Federal, que seja convidado a comparecer a esta Comissão o Senhor Sandoval de Araújo Feitosa Neto, Diretor-Geral da Agência Nacional de Energia Elétrica, a fim de prestar informações sobre a composição da tarifa de energia elétrica, o risco de as tarifas ficarem mais caras nas regiões do país com maiores complexidades socioeconômicas e eventuais medidas necessárias para se enfrentar as causas do problema.",Sim,2023,REQ
35,159855,Requer licença para atividade política.,Sim,2023,REQ
35,159665,"Requerimento nº 773, de 2023, do Senador Jader Barbalho, de informações ao Ministro de de Estado de Minas e Energia, Alexandre Silveira de Oliveira sobre o aumento elevado na tarifa de energia elétrica no Pará, que chegaria a 18%, caso o Governo do Estado do Pará não interviesse.",Sim,2023,RQS
35,159321,Requer Homenagem de pesar pelo falecimento de Osvaldo Arns.,Não,2023,RQS
35,159763,"Altera a Lei Complementar nº 172, de 15 de abril de 2020, para prorrogar o prazo para a transposição e transferência dos saldos financeiros remanescentes das contas dos Fundos de Saúde, de exercícios anteriores, até o fim do exercício financeiro de 2024.",Sim,2023,PLP
35,158838,Requer licença para atividade política.,Sim,2023,REQ
35,158543,Requer licença para atividade política.,Sim,2023,REQ
35,158649,"Altera a Lei nº 9.008, de 21 de março de 1995, para incluir nas ações passíveis de receber recursos do Fundo de Defesa de Direitos Difusos a reparação dos danos causados aos animais, bem como permitir a promoção de atividades e eventos que contribuam para a proteção de seus direitos.",Sim,2023,PL
35,158091,Requer licença para atividade política.,Sim,2023,REQ
35,158048,"Altera as Leis nº 8.036, de 11 de maio de 1990, e nº 4.595, de 31 de dezembro de 1964, para permitir o saque do Fundo de Garantia por Tempo de Serviço na aquisição e instalação de sistema de produção de energia elétrica limpa e dá outras providências.",Sim,2023,PL
35,158230,"Autorização para desempenho de missão parlamentar, a fim de participar do XI Fórum Jurídico de Lisboa, em Portugal, sem ônus para o Senado Federal.",Sim,2023,REQ
35,158027,"Requer que sejam prestadas, pela Senhora Ministra de Estado do Meio Ambiente, Marina Silva, informações sobre os estudos técnicos desenvolvidos pelo Instituto Brasileiro de Meio Ambiente – IBAMA, que basearam a negativa feita à solicitação da Petrobras para perfurar um único poço de pesquisa em águas profundas no bloco FZA-M-59, na bacia do rio Foz do Amazonas, na Margem Equatorial.",Sim,2023,RQS
35,157289,Requer licença para atividade política.,Sim,2023,REQ
35,157007,Sessão de Debates Temáticos a fim de debater sobre ações e políticas públicas para mitigação da violência em instituições de ensino.,Não,2023,RQS
35,157015,"Realização de Sessão Especial no dia 05/06/2023, para homenagear o Dia Mundial do Meio Ambiente.",Não,2023,RQS
35,156654,Cria o Programa de Aproveitamento dos Reservatórios das Usinas Hidrelétricas (PARUH) para a geração de energia elétrica a partir de painéis solares fotovoltaicos.,Sim,2023,PL
35,156811,Requer licença no dia 22 março.,Sim,2023,REQ
35,156797,Institui o Programa Nacional de Incentivo à Educação Superior (PRONIES).,Sim,2023,PL
35,156799,"Altera a Lei nº 8.078, de 11 de setembro de 1990, que dispõe sobre a proteção do consumidor e dá outras providências, para determinar a exibição de advertência sobre a presença de substâncias cancerígenas ou potencialmente cancerígenas em produtos colocados no mercado de consumo.",Sim,2023,PL
35,156706,"Altera a Lei nº 9.250, de 26 de dezembro de 1995, para permitir a dedução de despesas com prótese da base de cálculo do imposto de renda da pessoa física (IRPF).",Sim,2023,PL
35,156889,"Realização de Sessão Especial, afim de celebrar os 50 anos da Embrapa.",Não,2023,RQS
35,156747,Requer licença para atividade política.,Sim,2023,REQ
35,156798,"Altera a Lei nº 9.472, de 16 de julho de 1997, para prever a ampliação da cobertura dos serviços de telecomunicações móveis de interesse coletivo e possibilitar a utilização dos recursos Fundo de Universalização dos Serviços de Telecomunicações na massificação de serviços prestados em regime privado.",Sim,2023,PL
35,156678,Desarquivamento do PL nº 3278/2021.,Não,2023,RQS
35,156562,Desarquivamento do PLC nº 80/2018.,Não,2023,RQS
35,156391,"Modifica os arts. 60, 61, 62 e 64 da Constituição Federal, para dispor sobre a iniciativa de proposições pelo Presidente da República.",Não,2023,PEC
35,156321,"Institui o Programa Nacional da Recuperação Energética de Resíduos, altera as Leis nº 9.074, de 7 de julho de 1995, nº 10.865, de 30 de abril de 2004, nº 12.305, de 2 de agosto de 2010 e dá outras providências.",Sim,2023,PL
35,156418,Desarquivamento da PEC nº 8/2018.,Não,2023,RQS
35,156318,Retirada de tramitação do PL nº 502/2023.,Sim,2023,RQS
35,155979,Requer licença para atividade política.,Sim,2023,REQ
35,156043,"Altera a Lei nº 11.340, de 7 de agosto de 2006, e a Lei nº 7.210, de 11 de julho de 1984, para garantir que o agressor reincidente seja monitorado por dispositivo eletrônico, como forma de proteger a mulher em situação de violência doméstica e familiar.",Sim,2023,PL
35,156222,"Dispõe sobre a obrigatoriedade de afixação de placa informativa proibindo as discriminações ou preconceitos de cor, raça, etnia, religião, procedência nacional, orientação sexual, identidade de gênero e análogos, em estabelecimentos públicos e privados, e dá outras providências.",Sim,2023,PL
35,156103,"Altera a Lei nº 9.249, de 26 de dezembro de 1995, e a Lei nº 9.532, de 10 de dezembro de 1997, para permitir que pessoa jurídica possa deduzir do imposto de renda doação a entidade sem fins lucrativos de proteção aos animais.",Sim,2023,PL
35,156229,"Realização de sessão especial, no dia 13/09/2023, a fim de comemorar o aniversário de oitenta anos da criação do Território Federal do Amapá.",Não,2023,RQS
35,155681,Requer licença da Sessão do dia 10/01 em virtude de viagem ao exterior.,Sim,2023,REQ
35,155958,Desarquivamento da PEC nº 7 de 2018.,Não,2023,RQS
