codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5523,124116,Fixa alíquota máxima para cobrança do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) incidente nas operações internas com querosene de aviação.,Não,2015,PRS
5523,134905,"Urgência para o Projeto de Resolução nº 62, de 2018.",Sim,2018,RQS
5523,134900,Urgência para o Projeto de Lei da Câmara nº 132/2018.,Não,2018,RQS
5523,134768,"Urgência para o Projeto de Lei da Câmara nº 124, de 2018.",Não,2018,RQS
5523,133865,"Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, segundo subsidiário do Regimento Comum, urgência para apreciação dos PLN 13/2018 e PLN 15/2018.",Não,2018,RQN
5523,133624,"Requer, nos termos dos artigos 336, II, e 338, II, do Regimento Interno do Senado Federal, urgência para o PDS 61/2018.",Sim,2018,RQS
5523,132566,"(REQUERIMENTO APRESENTADO E POSTERIORMENTE INVIABILIZADO EM VIRTUDE DA RETIRADA DE ASSINATURA)
Requerem, nos termos do art. 336, inciso II, do RISF, urgência para o Projeto de Lei da Câmara nº 1, de 2018.",Não,2018,RQS
5523,132668,"Requer, nos termos do art. 336, II, do Regimento Interno do Senado a urgência do SCD 1/2018.",Sim,2018,RQS
5523,130419,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso VI, da Constituição Federal, e de acordo com a Resolução nº 7, de 2005, do Senado Federal, a indicação do Senhor ERICK BILL VIDIGAL, para compor o Conselho Nacional do Ministério Público, na vaga destinada ao Senado Federal.",Não,2017,OFS
5523,162154,Requer a realização de Sessão Especial destinada a celebrar o aniversário de 34 anos da Companhia Nacional de Abastecimento - CONAB.,Não,2024,RQS
5523,163350,"Requer inserção em ata de Monção de apoio à Senadora Mara Gabrilli, pela candidatura ao Comitê sobre os Direitos das Pessoas com Deficiência da ONU (CRPD), nos termos do art. 222 do Regimento Interno do Senado Federal.",Sim,2024,RQS
5523,163963,"Requer, pelas Lideranças do PT, PSD, MDB e do Governo, destaque para votação em separado da Emenda nº 3 ao Projeto de Lei nº 914/2024.",Não,2024,RQS
5523,162099,"Altera os arts. 42, 93, 128 e 142 da Constituição Federal, para vedar o uso da aposentadoria como sanção quando do cometimento de infração disciplinar.",Não,2024,PEC
