codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5998,135123,Desarquivamento do PLC 8/2013.,Não,2019,RQS
5998,162635,"Requer urgência para o PL 5781/2023, nos termos dos arts. 336, II, e 338, II, do Regimento Interno do Senado Federal.",Sim,2024,RQS
5998,162634,"Requer urgência para o PL 2737/2019, nos termos dos arts. 336, II, e 338, II, do Regimento Interno do Senado Federal.",Sim,2024,RQS
5998,162636,"Requer urgência para o PL 715/2019, nos termos dos arts. 336, II, e 338, II, do Regimento Interno do Senado Federal.",Sim,2024,RQS
5998,162637,"Requer urgência para o Projeto de Lei nº 501/2019, nos termos dos arts. 336, II, e 338, II, do Regimento Interno do Senado Federal.",Sim,2024,RQS
5998,159357,"Requer, nos termos dos arts. 336, II, e 338, II, do Regimento Interno do Senado Federal, urgência para o PL 2796/2021.",Não,2023,RQS
5998,158408,"Requer, nos termos dos arts. 336, II, e 338, II, do Regimento Interno do Senado Federal, urgência para o PDL 173/2023.",Sim,2023,RQS
5998,152140,"Sessão de Debates Temáticos, a ser realizada em data oportuna, a fim de aprofundar os conhecimentos sobre as ferramentas e normas atuais de acessibilidade na Web e discutir o Projeto de Lei nº 1.090/2021.",Sim,2022,RQS
5998,151504,"Realização de Sessão de Debates Temáticos, no dia 07/02/2022, a fim de homenagear e relembrar as vítimas do holocausto e realizar a cerimônia do Yom HaShoá, ""Dia da Lembrança do Holocausto"".",Não,2022,RQS
5998,151256,"Escolhe a Exma. Sra. Senadora Katia Regina Abreu para o cargo de Ministra do Tribunal de Contas da União, nos termos do art.73, § 2º, inciso II, da Constituição Federal e art.105, inciso II, da Lei nº 8.443, de 1992.",Sim,2021,PDL
5998,150053,Destaque para votação em separado do Veto total nº 49/2021,Sim,2021,RQN
5998,150159,"Destaque, para votação em separado, da Emenda nº 50 ao PLS 261/2018.",Sim,2021,RQS
5998,150162,"Destaque para votação em separado da Emenda nº 1-PLEN, apresentada ao PLP nº 5/2021.",Sim,2021,RQS
5998,150018,"Destaque, para votação em separado, da Emenda nº 49 ao PLS nº 261/2018.",Sim,2021,RQS
5998,149089,"Realização de Sessão de Debates Temáticos, em data oportuna, a fim de debater o PL nº 2505/2021, que dispõe sobre improbidade administrativa.",Não,2021,RQS
5998,148606,"Realização, em data oportuna, de sessão de debates temáticos, para discussão do Projeto de Lei nº 872, de 2021.",Não,2021,RQS
5998,148575,"Destaque para votação em separado do art. 1º, §1º, da Lei nº 9.998, de 17 de agosto de 2000, alterado pelo art. 6º do PLV  nº 8/2021 - MPV nº 1018/2020.",Sim,2021,RQS
5998,148861,"Destaque para votação em separado da Emenda nº 8-PLEN, apresentada ao PL nº 827/2020.",Sim,2021,RQS
5998,148588,"Realização de sessão de debates temáticos, em data oportuna, a fim de debater a educação ambiental para uma nova geração ecológica.",Não,2021,RQS
5998,148358,Destaque para votação em separado do inciso I do parágrafo único do art. 9º do PL nº 5575/2020 (Substitutivo-CD).,Sim,2021,RQS
5998,148412,Realização de Sessão de Debate Temático sobre a Lei do Governo Digital.,Não,2021,RQS
5998,148428,"Urgência, nos termos dos arts. 336, II, e 338, II, do Regimento Interno do Senado Federal, para apreciação do PL nº 2564/2020.",Não,2021,RQS
5998,147961,"Destaque para votação em separado da Emenda nº 6 - PLEN, apresentada ao PL nº 2981/2020.",Sim,2021,RQS
5998,147891,"Destaque para votação em separado da Emenda nº12-PLEN, apresentada ao PL nº 795/2021.",Sim,2021,RQS
5998,147199,Urgência para o PL nº 5638/2020.,Não,2021,RQS
5998,147197,Adição de assinatura ao nº RQS 794/2021.,Sim,2021,RQS
5998,146727,"Destaque para votação em separado da Emenda nº 18 - PLEN, apresentada ao PLP nº 146/2019.",Sim,2021,RQS
5998,140207,"Calendário especial para a Proposta de Emenda à Constituição nº 48, de 2019.",Não,2019,RQS
5998,139990,Urgência para o Projeto de Lei nº 6176/2019 (Substitutivo-CD).,Não,2019,RQS
5998,139726,"Calendário Especial para a Proposta de Emenda à Constituição nº 75, de 2019.",Não,2019,RQS
5998,139287,Urgência para o PDL 28/2019.,Não,2019,RQS
5998,138493,Calendário especial para deliberação da PEC 98/2019.,Não,2019,RQS
5998,137071,"Calendário Especial para a PEC nº 51, de 2019.",Não,2019,RQS
5998,136257,Urgência para o PL 1321/2019.,Não,2019,RQS
5998,163673,"Altera o § 12 do art. 198 da Constituição Federal, para determinar que o piso salarial dos enfermeiros, técnicos de enfermagem, auxiliares de enfermagem e das parteiras refere-se a uma jornada máxima de trabalho de trinta horas semanais.",Não,2024,PEC
5998,164614,"Requer aditamento ao Requerimento da Comissão de Serviços de Infraestrutura n° 58, de 2024",Sim,2024,REQ
5998,162940,"Requer voto de repúdio ao Sr. Ciro Ferreira Gomes, por suas declarações preconceituosas, misóginas e agressivas contra a Senadora Janaína Farias.",Sim,2024,RQS
5998,163395,Requer licença para desempenhar missão política ou cultural de interesse parlamentar,Sim,2024,REQ
5998,164061,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal.",Sim,2024,REQ
5998,163745,"Requer licença para desempenhar missão oficial, a fim de participar da Missão de Inovação à Itália, em Roma, na Itália.",Sim,2024,REQ
5998,162631,Requer voto de aplauso aos oficiais da turma de aspirantes da Polícia Militar/PB do ano de 1996.,Sim,2024,RQS
5998,162187,Requer seja convidado Ministro de Estado a comparecer à CMMPV 1202/2023.,Sim,2024,REQ
5998,164181,"Requer licença para desempenhar missão oficial, a fim de participar do XII Fórum Jurídico de Lisboa, em Portugal.",Sim,2024,REQ
5998,162116,Requer licença para desempenhar missão política ou cultural de interesse parlamentar,Sim,2024,REQ
5998,164262,"Requer licença para exercer representação a serviço da Casa, sem ônus para o Senado Federal,",Sim,2024,REQ
5998,162784,Requer licença para desempenhar missão política ou cultural de interesse parlamentar.,Sim,2024,REQ
5998,164180,Requer licença para desempenhar missão política ou cultural de interesse parlamentar,Sim,2024,REQ
5998,164264,"Requer a inclusão de Carlos Baigorri, Presidente da Agência Nacional de Telecomunicações, na audiência pública, objeto do REQ 2/204-CTIA, que debaterá o tema 4) SUPERVISÃO E FISCALIZAÇÃO (Sistema Nacional de Regulação e Governança de IA).",Sim,2024,REQ
5998,163350,"Requer inserção em ata de Monção de apoio à Senadora Mara Gabrilli, pela candidatura ao Comitê sobre os Direitos das Pessoas com Deficiência da ONU (CRPD), nos termos do art. 222 do Regimento Interno do Senado Federal.",Não,2024,RQS
5998,163532,"Requer licença para desempenhar missão oficial, a fim de participar do Seminário Desafios e Metas Brasil 2030 - Brazilian Week, em Nova Iorque, Estados Unidos.",Sim,2024,REQ
5998,162677,Requer licença para desempenhar missão política ou cultural de interesse parlamentar,Sim,2024,REQ
5998,163949,Requer licença para desempenhar missão política ou cultural de interesse parlamentar,Sim,2024,REQ
5998,162726,"Requer licença para desempenhar missão oficial, a fim de participar da Missão Parlamentar Sobre Sistemas de Saúde, em Baltimore, Estados Unidos.",Sim,2024,REQ
5998,163978,Requer licença para desempenhar missão política ou cultural de interesse parlamentar,Sim,2024,REQ
5998,163828,Altera o art. 6º da Constituição Federal para incluir o esporte como direito social.,Não,2024,PEC
5998,164179,Requer licença para desempenhar missão política ou cultural de interesse parlamentar,Sim,2024,REQ
5998,162848,Requer voto de aplauso ao Desembargador José Ricardo Porto por pronunciamento no qual aplaudiu o jogador Vinícius Jr. pela sua luta contra o racismo.,Sim,2024,RQS
5998,162978,"Acrescenta o art. 180-A à Constituição Federal, a fim de fomentar o setor turístico, e altera o inciso IV do art. 167, para garantir a destinação dos recursos que especifica.",Não,2024,PEC
5998,162968,Requer licença para cumprir missão política no estado.,Sim,2024,REQ
5998,163105,Requer licença para desempenhar missão política ou cultural de interesse parlamentar,Sim,2024,REQ
5998,162357,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal.",Sim,2024,REQ
5998,163354,Requer licença para desempenhar missão política ou cultural,Sim,2024,REQ
5998,162164,"Requer licença para desempenhar missão oficial, a fim de participar da Bolsa Turismo, em Lisboa, Portugal.",Sim,2024,REQ
5998,162849,"Altera o art. 41 da Lei nº 11.340, de 7 de agosto de 2006 – Lei Maria da Penha, para possibilitar a suspensão condicional do processo aos crimes praticados no âmbito de violência doméstica ou familiar, ou contra a mulher por razões da condição de sexo feminino.",Sim,2024,PL
5998,161970,"Requer licença a fim de representar o Senado Federal na Conferência da Associação de Senados, Shoora e Conselhos Similares na África e no Mundo Árabe (ASSECAA).",Sim,2024,REQ
5998,161579,"Requer voto de aplauso à Igreja Assembleia de Deus em Campina Grande, pela comemoração de seu primeiro centenário.",Sim,2023,RQS
5998,161569,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal.",Sim,2023,REQ
5998,161649,"Requer informações à Senhora Esther Dweck, Ministra de Estado da Gestão e da Inovação em Serviços Públicos, sobre a possibilidade de autorização para a realização de concurso público com o objetivo de provimento de vagas no Ministério da Ciência, Tecnologia e Inovação (MCTI), especificamente para o Instituto Nacional do Semiárido (INSA).",Sim,2023,RQS
5998,161164,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, no meu Estado, em 21/11/2023.",Sim,2023,REQ
5998,161125,Requer a realização de Sessão Especial destinada a celebrar a campanha do Laço Branco: homens pelo fim da violência contra a mulher.,Sim,2023,RQS
5998,161062,"Altera as Leis nº 6.009, de 26 de dezembro de 1973, nº 7.565, de 19 de dezembro de 1986, nº 9.537, de 11 de dezembro de 1997, nº 11.975, de 7 de julho de 2009, e nº 14.273, de 23 de dezembro de 2021, para tornar obrigatória a divulgação de mensagens sobre a tromboembolismo venoso em terminais do transporte rodoviário, ferroviário, aéreo e aquaviário, bem como nos aviões, embarcações e vagões de passageiros, e nos bilhetes aéreos.",Sim,2023,PL
5998,161122,"Altera as Leis nº 6.009, de 26 de dezembro de 1973, nº 7.565, de 19 de dezembro de 1986, nº 9.537, de 11 de dezembro de 1997, nº 11.975, de 7 de julho de 2009, e nº 14.273, de 23 de dezembro de 2021, para tornar obrigatória a divulgação de mensagens sobre a tromboembolismo venoso em terminais do transporte rodoviário, ferroviário, aéreo e aquaviário, bem como nos aviões, embarcações e vagões de passageiros, e nos bilhetes aéreos.",Sim,2023,PL
5998,161350,"Altera o Regimento Interno do Senado Federal, para ampliar de seis para doze meses o prazo para o exercício do cargo de líder e vice-líder da bancada feminina e explicitar que a escolha se dará mediante eleição.",Não,2023,PRS
5998,161349,"Altera a Resolução nº 9, de 2013, para dispor sobre a eleição da Procuradora Especial da Mulher.",Não,2023,PRS
5998,161123,Requer a retirada definitiva do Projeto de Lei nº 5.529/2023.,Sim,2023,RQS
5998,161490,"Requer, nos termos dos arts. 336, II, e 338, IV, do Regimento Interno do Senado Federal, urgência para o PLP 77/2022.",Sim,2023,REQ
5998,161328,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, no meu Estado, de 28/11/2023 a 30/11/2023",Sim,2023,REQ
5998,160767,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônuspara o Senado Federal, no meu Estado",Sim,2023,REQ
5998,160745,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, no meu Estado.",Sim,2023,REQ
5998,160654,"Requer, nos termos do art. 222 do Regimento Interno do Senado Federal, inserção em ata de voto de repúdio ao juiz da 12ª Vara Criminal de Cuiabá, Wladymir Perri, por ter decretado voz de prisão a uma mãe depois de se expressar contra um homem acusado de matar seu filho.",Não,2023,RQS
