codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5070,127707,"Altera a Lei nº 5.862, de 12 de dezembro de 1972, que autoriza o Poder Executivo a constituir a empresa pública denominada Empresa Brasileira de Infra-Estrutura Aeroportuária - INFRAERO, e dá outras providências, para suprimir a possibilidade de participação da INFRAERO e de suas subsidiárias, minoritária ou majoritariamente, em outras sociedades públicas ou privadas.",Sim,2016,PLS
5070,164463,"Torna impositiva a execução das emendas apresentadas pelas comissões permanentes da Câmara dos Deputados, do Senado Federal e do Congresso Nacional.",Não,2024,PEC
5070,162588,"Altera o art. 25 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para ampliar as hipóteses de legítima defesa, nos casos de invasão de domicílio.",Sim,2024,PL
5070,163385,Sugere ao Poder Executivo a criação de nova ação orçamentária para o atendimento emergencial da calamidade pública do Estado do Rio Grande do Sul.,Sim,2024,INS
5070,164184,"Requer licença nos termos do art. 13, RISF.",Sim,2024,REQ
5070,163384,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para dispor sobre as formas de progressão no ensino fundamental e no ensino médio.",Sim,2024,PL
5070,163090,Altera o Regimento Comum do Congresso Nacional para ajustar o período de escolha do Líder da Minoria no Congresso Nacional.,Não,2024,PRN
5070,162681,Requer a inclusão em Ordem do Dia do PL 2099/2023.,Não,2024,RQS
5070,162973,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal.",Sim,2024,REQ
5070,163371,Altera o Ato das Disposições Constitucionais Transitórias da Constituição Federal para criar o Fundo Nacional para Emergências Climáticas.,Não,2024,PEC
5070,163741,Requer a criação de Subcomissão Permanente com o objetivo de estudar e acompanhar o setor da mineração no Brasil.,Sim,2024,REQ
5070,162435,"Altera a Lei nº 6.932, de 7 de julho de 1981, que dispõe sobre as atividades do médico residente e dá outras providências, para equiparar o valor da bolsa assegurada ao médico-residente àquele da bolsa-formação percebida pelo médico participante do Projeto Mais Médicos para o Brasil, bem assim estender ao médico-residente o direito à percepção da ajuda de custo destinada a compensar as despesas de instalação de médico participante do referido Projeto.",Sim,2024,PL
5070,164635,"Requer urgência para o Projeto de Lei nº 715/2023, nos termos dos arts. 336, III, e 338, III, do Regimento Interno do Senado Federal.",Não,2024,RQS
5070,163819,"Requer licença, nos termos do art. 13, RISF.",Sim,2024,REQ
5070,162819,"Modifica o art. 231 da Constituição Federal, para permitir aos índios produzir e comercializarem livremente sua produção e prever a obrigação da União de prestar-lhes auxílio técnico.",Não,2024,PEC
5070,163043,"Altera o art. 146, § 3º, II, da Constituição Federal para corrigir o tratamento injusto concedido pela reforma tributária às microempresas, às empresas de pequeno porte e aos microempreendedores individuais.",Não,2024,PEC
5070,162800,"Requer licença, nos termos do art. 13 do RISF.",Sim,2024,REQ
5070,163020,"Altera a Lei nº 10.826, de 22 de dezembro de 2003, que dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas – Sinarm, define crimes e dá outras providências, para tratar da aquisição, registro e autorização do porte de arma de fogo.",Sim,2024,PL
5070,162763,"Requer aditamento da lista de convidados para a audiência pública derivada do REQ nº 03/2024-CDR, que tem como objetivo debater a MPV nº 1.202 de 2023, que revoga benefícios fiscais (dentre outras alterações correlatas), em especial sobre o tema afeto à extinção do PERSE – Programa de Retomada do Setor de Eventos.",Sim,2024,REQ
5070,164464,"Acrescenta o art. 40-A ao Ato das Disposições Constitucionais Transitórias da Constituição Federal, para criar a Zona Franca do Rio Grande do Sul.",Não,2024,PEC
