codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5012,124116,Fixa alíquota máxima para cobrança do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) incidente nas operações internas com querosene de aviação.,Sim,2015,PRS
5012,161720,"Requer urgência para o Projeto de Lei nº 2.673/2019, nos termos dos arts. 336, III, e 338, III, do Regimento Interno do Senado Federal.",Não,2023,RQS
5012,161667,"Votação em globo dos PLN nºs 14, 16, 17, 20, 21, 23, 28 e 34/2023.",Sim,2023,RQN
5012,155165,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso XIII, da Constituição Federal, combinado com o art. 6º, § 1º, da Resolução do Senado Federal n° 7, de 2005, o nome do Senhor LUIZ FERNANDO BANDEIRA DE MELLO FILHO, para ser reconduzido ao cargo do Conselho Nacional de Justiça - CNJ, na vaga destinada ao Senado Federal.",Não,2022,OFS
5012,154305,"Realização de sessão de debates temáticos, em data a ser definida, a fim de debater o PL nº 1293/2021.",Não,2022,RQS
5012,145731,"Realização de sessão de debates temáticos, em data a ser definida, a fim de discutir a apresentação do Plano de Vacinação do Governo Federal e dos Governos Estaduais contra a Covid-19.",Sim,2020,RQS
5012,145594,"Urgência para o PLP nº 266, de 2020.",Não,2020,RQS
5012,144858,"Destaque para votação em separado da Emenda nº 4, apresentada à MPV nº 971/2020.",Sim,2020,RQS
5012,144174,"Destaque para votação em separado da Emenda nº 22 - PLEN, apresentada ao PL nº 3267/2019.",Sim,2020,RQS
5012,144171,"Destaque para votação em separado da Emenda nº 8 - PLEN, apresentada ao PL nº 1581/2020.",Sim,2020,RQS
5012,143431,Destaque para votação em separado do art. 25 do PLV 18/2020.,Sim,2020,RQS
5012,143440,"Destaque para votação em separado da Emenda nº 266-PLEN, apresentada à MPV nº 944/2020.",Sim,2020,RQS
5012,143790,Destaque para votação em separado do art. 7º do PLP nº 133/2020.,Sim,2020,RQS
5012,143623,"Destaque para votação em separado da Emenda nº 236 - PLEN, apresentada à MPV nº 934/2020.",Sim,2020,RQS
5012,143508,"Destaque para votação em separado da Emenda nº 97, apresentada à MPV nº 926/2020- PLV nº 25/2020.",Sim,2020,RQS
5012,144014,"Destaque para votação em separado da Emenda nº 8 - PLEN, apresentada ao PLP nº 195/2020.",Sim,2020,RQS
5012,144012,"Destaque para votação em separado da Emenda nº 18 - PLEN, apresentada ao PL nº 2824/2020.",Sim,2020,RQS
5012,143791,"Destaque para votação em separado da Emenda nº 7 - PLEN, apresentada ao PLP nº 135/2020.",Sim,2020,RQS
5012,143665,"Destaque para votação em separado da Emenda nº 201 - PLEN (referente ao PLV nº 24/2020), apresentada à MPV nº 975/2020.",Sim,2020,RQS
5012,142977,"Destaque para votação em separado da Emenda nº 15, apresentada à MPV nº 923/2020.",Sim,2020,RQS
5012,143301,"Destaque para votação em separado da Emenda nº 17-PLEN, apresentada ao PL nº 2510/2020.",Sim,2020,RQS
5012,142911,"Destaque para votação em separado da Emenda nº 63, apresentada ao PL 4162/2019.",Sim,2020,RQS
5012,142790,Destaque para votação em separado do art. 25 da MPV nº 927/2020.,Sim,2020,RQS
5012,142984,"Destaque para votação em separado da Emenda nº 142 - PLEN, apresentada ao PL nº 2.630/2020.",Sim,2020,RQS
5012,142067,"Destaque para votação em separado da Emenda nº 11-PLEN, oferecida ao PL nº 2.424/2020.",Sim,2020,RQS
5012,142478,"Destaque para votação em separado da Emenda nº 991, apresentada à MPV n° 936/2020.",Sim,2020,RQS
5012,142328,"Destaque para votação em separado da Emenda nº 10-PLEN, oferecida ao PL 1291/2020.",Sim,2020,RQS
5012,142281,Destaque para votação em separado da Emenda nº 45 – Plen ao PL nº 1.542 de 2020.,Sim,2020,RQS
5012,142007,Destaque para votação em separado da Emenda nº 8 – Plen ao PL 1277/2020.,Sim,2020,RQS
5012,142028,Destaque para votação em separado do art. 9º do PLV 9/2020 acrescido ao texto original da MPV 915/2019.,Sim,2020,RQS
5012,142608,"Destaque para votação em separado da Emenda nº 31-PLEN, apresentada ao PL 1328/2020.",Sim,2020,RQS
5012,142297,Destaque para votação em separado do art. 5º do Substitutivo da Câmara ao PL nº 1.194/2020.,Sim,2020,RQS
5012,142054,"Destaque para votação sem separado da Emenda nº 4, oferecida ao PLN 8/2020.",Sim,2020,RQN
5012,141915,"Destaque para votação em separado da Emenda nº 20, oferecida ao PL 1409/2020.",Sim,2020,RQS
5012,141860,"Destaque para votação em separado da Emenda nº 1 da Câmara dos Deputados, oferecida ao PLP 39/2020.",Sim,2020,RQS
5012,141793,"Destaque para votação em separado da Emenda nº 121 - PLEN,  oferecida ao PLP 149/2019.",Sim,2020,RQS
5012,141792,Destaque para votação em separado do inciso IX do art. 8º do PLP 149/2019.,Sim,2020,RQS
5012,141859,"Destaque para votação em separado da expressão ""aos trabalhadores da educação pública"", constante do § 6º, art. 8º;  e retirada da expressão ""desde que diretamente envolvidos no combate à pandemia da Covid-19"", constante do mesmo dispositivo, na Emenda nº 1 da Câmara dos Deputados, oferecida ao PLP 39/2020.",Sim,2020,RQS
5012,141684,"Destaque para votação em separado dos artigos 7º-A e 7º-B, do artigo 10 do PL 1282/2020-SCD.",Sim,2020,RQS
5012,141913,"Destaque para votação em separado da Emenda nº 6-PLEN, apresentada ao PL nº 675/2020.",Sim,2020,RQS
5012,141599,Destaque para votação em separado do inciso II do art. 39 do PLV 6/2020 - MPV 905/2019.,Sim,2020,RQS
5012,141564,"Destaque para votação em separado do  inciso II § 9º do art. 115 do ADCT da Constituição Federal, na redação oferecida pelo art. 1º da Emenda nº 37.",Sim,2020,RQS
