codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5525,124116,Fixa alíquota máxima para cobrança do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) incidente nas operações internas com querosene de aviação.,Não,2015,PRS
5525,157431,"Requeremos calendário especial para a Proposta de Emenda à Constituição nº 162, de 2019, que ""altera a redação do inciso VIII-A do caput do art. 93 da Constituição Federal, para permitir a permuta entre juízes de direito vinculados a diferentes tribunais"".",Não,2023,RQS
5525,135037,"Urgência para o Projeto  de Decreto Legislativo nº 377, de 2015.",Não,2018,RQS
5525,135050,Urgência para o Projeto de Lei da Câmara nº 121/2017.,Não,2018,RQS
5525,134784,Urgência para o Projeto de Lei da Câmara nº 74/2018.,Não,2018,RQS
5525,134368,Urgência para o PLS 17/2018.,Não,2018,RQS
5525,134367,Urgência para o PLS 15/2018.,Não,2018,RQS
5525,133305,"Requer, nos termos do art. 336, inciso I, do RISF, urgência para o Projeto de Lei da Câmara nº 19, de 2018.",Não,2018,RQS
5525,133624,"Requer, nos termos dos artigos 336, II, e 338, II, do Regimento Interno do Senado Federal, urgência para o PDS 61/2018.",Não,2018,RQS
5525,133437,"Requerem, nos termos do art. 336, inciso III, do Regimento Interno, urgência para o Projeto de Lei da Câmara nº 52, de 2018.",Não,2018,RQS
5525,132720,"Requer, nos termos do art. 336, inciso II, do Regimento Interno, urgência para o PLS 90/2007.",Não,2018,RQS
5525,130651,"Requer, nos termos do inciso I, do art. 256, do Regimento Interno do Senado Federal, a retirada, em caráter definitivo, da presente matéria.",Sim,2017,RQS
5525,131973,"Requer urgência, nos termos do art. 336, inciso II, do Regimento Interno, para o PLC 165/2017.",Não,2017,RQS
5525,130413,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso VI, da Constituição Federal, e de acordo com a Resolução nº 7, de 2005, do Senado Federal, a indicação do Senhor HEVERTON ALVES DE AGUIAR, para compor o Conselho Nacional do Ministério Público, na vaga destinada ao Senado Federal.",Sim,2017,OFS
5525,130422,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso VI, da Constituição Federal, e de acordo com a Resolução nº 7, de 2005, do Senado Federal, a indicação do Senhor SÉRGIO SANTOS RODRIGUES, para compor o Conselho Nacional do Ministério Público, na vaga destinada ao Senado Federal.",Sim,2017,OFS
5525,130420,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso VI, da Constituição Federal, e de acordo com a Resolução nº 7, de 2005, do Senado Federal, a indicação do Senhor EMMANUEL CAMPELO DE SOUZA PAREIRA, para compor o Conselho Nacional do Ministério Público, na vaga destinada ao Senado Federal.",Não,2017,OFS
5525,130134,"Requer, nos termos do art. 312, Parágrafo Único, inciso I do Regimento Interno do Senado Federal, destaque para votação em separado dos §§ 3º e 4º do art. 3º do SCD nº 5, de 2017.",Sim,2017,RQS
5525,129437,"Requer, nos termos do inciso I do parágrafo único do art. 312, c/c o inciso III do  caput do referido artigo, todos do Regimento Interno do Senado Federal, destaque em nome da bancada do Partido Social Democrático- PSD para aprovação da Emenda no 18, de autoria do Senador Otto Alencar, apresentada ao Projeto de Lei da Câmara n° 38 de 2017, que ""Altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei n° 5.452, de 1° de maio de 1943, e as Leis n°s 6.019, de 3 de janeiro de 1974, 8.036, de 11 de maio de 1990, e 8.212, de 24 de julho de 1991, a fim de adequar a legislação às novas relações de trabalho"".",Sim,2017,RQE
5525,163350,"Requer inserção em ata de Monção de apoio à Senadora Mara Gabrilli, pela candidatura ao Comitê sobre os Direitos das Pessoas com Deficiência da ONU (CRPD), nos termos do art. 222 do Regimento Interno do Senado Federal.",Não,2024,RQS
