codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5967,135192,"Requer, nos termos do art. 58, § 3º, da Constituição Federal e dos arts. 74, III, e 145 do Regimento Interno do Senado Federal, a constituição de uma Comissão Parlamentar de Inquérito composta de 11 (onze) membros titulares e 7 (sete) membros suplentes, para, no prazo de 180 (cento e oitenta) dias, com limite de despesas de R$ 110.000,00 (cento e dez mil reais), apurar as causas do rompimento da barragem na Mina Córrego do Feijão, da empresa de mineração Vale, em Brumadinho; tendo como objetivo identificar os responsáveis, quais foram as falhas dos órgãos competentes, os autores dos laudos técnicos e adoção das providências cabíveis para evitar novos acidentes.",Não,2019,RQS
5967,141460,"Destaque para votação em separado da Emenda nº 22-PLEN, oferecida ao PL 1282/2020.",Sim,2020,RQS
5967,137525,Urgência para o PLC 139/2018.,Não,2019,RQS
5967,163724,"Estabelece a redução da alíquota de contribuição previdenciária dos municípios sobre as remunerações de que trata o inciso I do caput do art. 22 da Lei nº 8.212, de 24 de julho de 1991, e dá outras providências.",Sim,2024,PL
5967,162414,"Altera a Lei nº 13.848, de 25 de junho de 2019, para garantir autonomia à Autoridade Nacional de Proteção de Dados nos termos que especifica.",Sim,2024,PL
5967,162416,"Requer a realização de Sessão Especial, em 22/04/2024, para celebrar e apoiar a promoção do 24º Grito da Terra Brasil, que acontecerá em Brasília nos dias 21 e 22 de abril, com o tema “Mudanças Climáticas e Alimentos Saudáveis”.",Não,2024,RQS
5967,162080,Requer a realização de Sessão Especial destinada a celebrar os 100 anos de fundação da Sociedade Brasileira de Eubiose.,Não,2024,RQS
5967,163329,Requer licença para atividade política em São Paulo,Sim,2024,REQ
5967,163216,Requer a realização de Sessão Especial destinada a celebrar os 84 anos da ABNT.,Não,2024,RQS
5967,162681,Requer a inclusão em Ordem do Dia do PL 2099/2023.,Não,2024,RQS
5967,163355,"Requer a realização de Sessão Especial destinada a celebrar os 30 anos da Consultoria de Orçamentos, Fiscalização e Controle do Senado Federal.",Não,2024,RQS
5967,163371,Altera o Ato das Disposições Constitucionais Transitórias da Constituição Federal para criar o Fundo Nacional para Emergências Climáticas.,Não,2024,PEC
5967,162818,Altera o art. 6º da Constituição Federal para determinar que a cultura é um direito social.,Não,2024,PEC
5967,162819,"Modifica o art. 231 da Constituição Federal, para permitir aos índios produzir e comercializarem livremente sua produção e prever a obrigação da União de prestar-lhes auxílio técnico.",Não,2024,PEC
5967,163350,"Requer inserção em ata de Monção de apoio à Senadora Mara Gabrilli, pela candidatura ao Comitê sobre os Direitos das Pessoas com Deficiência da ONU (CRPD), nos termos do art. 222 do Regimento Interno do Senado Federal.",Não,2024,RQS
5967,162856,Requer a realização de Sessão Especial destinada a celebrar os 124 anos do Instituto das Apóstolas do Sagrado Coração de Jesus.,Não,2024,RQS
5967,162352,Requer licença para atividade política no estado.,Sim,2024,REQ
5967,163043,"Altera o art. 146, § 3º, II, da Constituição Federal para corrigir o tratamento injusto concedido pela reforma tributária às microempresas, às empresas de pequeno porte e aos microempreendedores individuais.",Não,2024,PEC
