codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5411,157431,"Requeremos calendário especial para a Proposta de Emenda à Constituição nº 162, de 2019, que ""altera a redação do inciso VIII-A do caput do art. 93 da Constituição Federal, para permitir a permuta entre juízes de direito vinculados a diferentes tribunais"".",Não,2023,RQS
5411,163128,"Requer urgência para o Projeto de Lei nº 826/2019, nos termos dos arts. 336, II, e 338, II, do Regimento Interno do Senado Federal.",Não,2024,RQS
5411,145587,Retirada do RQS nº 2787/2020.,Sim,2020,RQS
5411,143057,Adição de assinatura ao RQS nº 3088/2020.,Sim,2020,RQS
5411,146115,Convite do presidente da caixa para videoconferência em sessão remota do SF. (Debate Temático),Sim,2020,RQS
5411,145580,"Destaque para votação em separado da Emenda nº 21-PLEN, apresentada ao PL nº 4458/2020.",Sim,2020,RQS
5411,145983,"Destaque para votação em separado da Emenda nº 39 - PLEN, apresentada ao PL nº 4372/2020.",Sim,2020,RQS
5411,145790,Destaque para votação em separado do § 1º do art. 53 do PL nº 4253/2020.,Sim,2020,RQS
5411,145594,"Urgência para o PLP nº 266, de 2020.",Sim,2020,RQS
5411,144616,"Destaque para votação em separado da Emenda nº 6 - PLEN, apresentada ao PL nº 2388/2020.",Sim,2020,RQS
5411,144366,"Destaque para votação em separado da Emenda nº 127, oferecida ao Projeto de Lei de Conversão Nº 34, De 2020, proveniente da Medida Provisória nº 959, de 2020.",Sim,2020,RQS
5411,144370,"Retirada do destaque para votação em separado da Emenda nº 127, oferecida ao Projeto de Lei de Conversão Nº 34, De 2020, proveniente da Medida Provisória nº 959, de 2020.",Sim,2020,RQS
5411,144368,"Destaque de votação em separado do art. 4º do Projeto de Lei de Conversão Nº 34, de 2020, proveniente da Medida Provisória nº 959, de 2020, para sua supressão”.",Sim,2020,RQS
5411,143511,Adição de assinatura ao RQS nº 1475/2020.,Sim,2020,RQS
5411,143519,"Convite ao Sr. Milton Ribeiro, Ministro de Estado da Educação, para comparecer à sessão remota, por meio de videoconferência, para debater suas propostas e os planos para a educação de nosso país, e possibilitar aos senadores a apresentação das propostas que tramitam no Senado.",Não,2020,RQS
5411,143441,Adição de assinatura ao RQS nº 1454/2020.,Sim,2020,RQS
5411,143333,"Destaque para votação em separado da expressão “que terá preponderância sobre os demais instrumentos normativos, legais e negociais”, constante no art. 20 do PLV nº 18/2020, proveniente da MPV nº 927/2020.",Sim,2020,RQS
5411,143983,"Destaque para votação em separado da Emenda nº 2 - PLEN, apresentada ao PLP nº 195/2020.",Sim,2020,RQS
5411,143832,Destaque para votação em separado do art. 7º do PLP nº 133/2020.,Sim,2020,RQS
