codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
631,81937,"Altera o art. 81 da Lei nº 9.099, de 29 de setembro de 1995, para que a proposta de transação penal seja formulada após a denúncia.",Sim,2007,PLS
631,163821,Requer voto de pesar pelo falecimento do Sr. Silvio Luiz Pérez Machado de Souza.,Sim,2024,RQS
631,163820,Requer voto de pesar pelo falecimento do Sr. Antero Greco.,Sim,2024,RQS
631,162967,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de debater a interferência de autoridades brasileiras sobre as plataformas de rede social (Twitter Files)",Sim,2024,REQ
631,164027,"Requer voto de pesar pelo falecimento do Sr. André Felippe Falbo Ferreira, mais conhecido como “Pampa”.",Sim,2024,RQS
631,162092,"Requer, nos termos dos arts. 279, III, e 315 do Regimento Interno do Senado Federal, adiamento da votação do PL 826/2019, que “institui o Programa Nacional de Vacinação em Escolas Públicas”, até que ocorra a Sessão de DebatesTemáticos, agendada para o dia 26 deste mês, a fim de debater a obrigatoriedade de vacinação contra Covid-19 em crianças, em virtude de inclusão da vacina no Programa Nacional de Imunização (PNI).",Sim,2024,REQ
631,162262,"Requer, nos termos do art. 58, § 2°, II e V, da Constituição Federal, que seja convidado o Exmo. Sr. Volodymyr Zelensky, Presidente da Ucrânia, a comparecer a esta Comissão, a fim de debater a dificuldade que a Ucrânia tem enfrentado em estabelecer relações diplomáticas com o nosso país, demonstrada pela demora do governo brasileiro em convidar o Chanceler ucraniano DmytroKuleba para visitar o Brasil.",Não,2024,REQ
631,162162,"Requer, nos termos 58, §2º, II, da Constituição Federal e 93, II, do Regimento Interno do Senado Federal, a realização de audiência pública para debater o alcoolismo na adolescência no Brasil.",Não,2024,REQ
631,162161,"Requer  nos termos art. 58, §2º, II, da Constituição Federal e 93, II, do Regimento Interno do Senado Federal, a realização de audiência pública para debater sobre o uso de cigarros eletrônicos.",Não,2024,REQ
631,163090,Altera o Regimento Comum do Congresso Nacional para ajustar o período de escolha do Líder da Minoria no Congresso Nacional.,Não,2024,PRN
631,162259,"Requer realização de Sessão Especial a fim de conscientizar a população quanto ao ""Dia Internacional da Síndrome de Down"".",Não,2024,RQS
631,162681,Requer a inclusão em Ordem do Dia do PL 2099/2023.,Não,2024,RQS
631,163837,"Requer que o Projeto de Lei n° 5.066, de 2020, deliberado terminativamente pela Comissão de Infraestrutura, seja apreciado pelo Plenário do Senado Federal.",Não,2024,R.S
631,163543,"Requer os termos do art. 43, I, do Regimento Interno do Senado Federal, em face do que dispõem os arts. 55, III, e 56, II, da Constituição Federal, licença saúde, de 17/04/2024 a 22/04/2024.",Sim,2024,REQ
631,162782,"Requer nos termos dos arts. 13 e 215, I, “b”, do Regimento Interno do Senado Federal, em face do que dispõe o art. 55, III, da Constituição Federal, licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, no meu Estado, em 12/03/2024, a fim de desempenhar missão política.",Sim,2024,REQ
631,163474,"Altera a Lei nº 9.504, de 30 de setembro de 1997, para destinar parcela dos recursos do Fundo Especial de Financiamento de Campanha para o Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil (Funcap).",Sim,2024,PL
631,162102,"Requer a oitiva da Comissão de Constituição, Justiça e Cidadania sobre o Projeto de Lei nº 826/2019.",Não,2024,RQS
631,162107,"Requer a convocação, perante o Plenário, do Senhor Mauro Vieira, Ministro de Estado das Relações Exteriores, para prestar informações sobre os possíveis impactos internacionais decorrente das recentes declarações do Presidente da República que comparam a contraofensiva militar israelense na Faixa de Gaza ao Holocausto, e as possíveis medidas a serem adotadas pelo Itamaraty para remediar a situação diplomática",Não,2024,RQS
631,162301,"Requer a constituição de uma Comissão Temporária Externa composta de 4 (quatro) membros titulares para, no prazo de 90 (noventa) dias, verificar e apurar as denúncias de exploração sexual de crianças e adolescentes no Arquipélago do Marajó, no estado do Pará.",Não,2024,RQS
631,163547,Interposição de Recurso contra decisão terminativa de Comissão sobre o Projeto de Lei n° 1958/2021.,Não,2024,R.S
631,163943,"Requer a realização de Sessão Especial destinada a homenagear o movimento pró-vida por seu papel crucial na proteção do direito à vida desde a fecundação até a morte natural, e celebrar a Marcha da Cidadania em Defesa da Vida Contra o Aborto.",Não,2024,RQS
631,164370,"Requer nos termos do art. 43, I, do Regimento Interno do Senado Federal, em face do que dispõem os arts. 55, III, e 56, II, da Constituição Federal, licença saúde, de 19/06/2024 a 17/08/2024, conforme laudo de inspeção de saúde em anexo",Sim,2024,REQ
631,162066,"Requer a realização de Sessão de Debates Temáticos destinada a discutir o objeto da Proposta de Emenda Constitucional (PEC) 42/2023, que trata das condições de elegibilidade por militares da ativa das Forças Armadas.",Não,2024,RQS
631,163968,Requer a realização de Sessão Especial destinada a homenagear o Fórum Brasileiro da Educação Particular (Brasil Educação) pelos relevantes serviços prestados por suas instituições representadas para o desenvolvimento da Educação no Brasil.,Não,2024,RQS
631,163559,Requer voto de pesar pelo falecimento da Deputada Federal Amália Scudeler de Barros Santos.,Sim,2024,RQS
631,162474,"Requer, os termos do art. 93, I, do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de instruir o PL 5008/2023, que “dispõe sobre a produção, importação, exportação, comercialização, controle, fiscalização e propaganda dos cigarros eletrônicos, e dá outras providências”.",Não,2024,REQ
631,162467,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal (RISF, arts. 13 e 215, I, b; CF, art. 55, III)",Sim,2024,REQ
631,163317,"Requer os termos do art. 43, I, do Regimento Interno do Senado Federal, em face do que dispõem os arts. 55, III, e 56, II, da Constituição Federal, licença saúde, de 22/04/2024 a 21/05/2024.",Sim,2024,REQ
631,164025,"Requer nos termos do art. 315, parágrafo 1 do Regimento Interno do Senado Federal, adiamento da votação do PL 5008/2023, que “dispõe sobre a produção, importação, exportação, comercialização, controle, fiscalização e propaganda dos cigarros eletrônicos, e dá outras providências”, até que seja realizada Sessão de Debates Temáticos no plenário do Senado Federal",Sim,2024,REQ
631,163828,Altera o art. 6º da Constituição Federal para incluir o esporte como direito social.,Não,2024,PEC
631,164256,Requer realização de Sessão de Debates Temáticos destinada a discutir a exploração de jogos e apostas em todo território nacional.,Não,2024,RQS
631,162140,Requer voto de solidariedade ao Estado de Israel e ao povo judeu em face das declarações distorcidas e cruéis do Presidente Lula.,Não,2024,RQS
631,162105,Requer voto de repúdio ao Presidente Luiz Inácio Lula da Silva pelas suas declarações antissemitas comparando a contraofensiva militar de Israel na Faixa de Gaza com o extermínio de mais de 6 milhões de judeus realizado por Adolf Hitler na Alemanha nazista durante a Segunda Guerra Mundial.,Sim,2024,RQS
631,162695,Requer voto de louvor à Assembleia Legislativa do Espírito Santo pela soltura do Deputado Estadual Capitão Assumção.,Não,2024,RQS
631,162106,"Requer voto de repúdio ao Presidente da República, Luís Inácio Lula da Silva, pela declaração que comparou a ação militar de Israel contra o Hamas na Faixa de Gaza ao assassinato em massa de judeus liderado por Adolf Hitler durante a 2ª Guerra Mundial.",Não,2024,RQS
631,164090,"Requer nos termos do art. 43, I, do Regimento Interno do Senado Federal, em face do que dispõem os arts. 55, III, e 56, II, da Constituição Federal, licença saúde, de 22/04/2024 a 20/06/2024, conforme laudo de inspeção de saúde em anexo.",Sim,2024,REQ
631,162059,"Requer, em aditamento ao Requerimento nº 1.046, de 2023, a inclusão de convidados na Sessão de Debates Temáticos com o objetivo de discutir a obrigatoriedade de vacinação contra Covid-19 em crianças, em virtude de inclusão da vacina no Programa Nacional de Imunização – PNI.",Não,2024,RQS
631,163360,Solicita que a Emenda 25-U ao PLP 233/2023 seja apreciada em Plenário.,Não,2024,R.S
631,162978,"Acrescenta o art. 180-A à Constituição Federal, a fim de fomentar o setor turístico, e altera o inciso IV do art. 167, para garantir a destinação dos recursos que especifica.",Não,2024,PEC
