codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5748,162047,"Altera a Lei nº 6.360, de 23 de setembro de 1976, que “dispõe sobre a vigilância sanitária a que ficam sujeitos os medicamentos, as drogas, os insumos farmacêuticos e correlatos, cosméticos, saneantes e outros produtos, e dá outras providências”, e a Lei nº 5.991, de 17 de dezembro de 1973, que “dispõe sobre o controle sanitário do comércio de drogas, medicamentos, insumos farmacêuticos e correlatos, e dá outras providências”, para tornar obrigatório o alerta sobre a presença de leite, derivados ou suas proteínas na composição de medicamentos, bem como a publicação anual de lista dos produtos farmacêuticos que contenham essas substâncias.",Sim,2024,PL
5748,162044,"Altera o Decreto-Lei n° 2.848, de 7 de dezembro de 1940 (Código Penal), para disciplinar efeitos automáticos da sentença penal condenatória, nos crimes praticados por militar contra o Estado Democrático de Direito.",Sim,2024,PL
5748,162656,"Requer retirada de assinatura do Recurso n° 1, de 2024.",Sim,2024,RQS
5748,162842,Altera a Constituição Federal para dispor sobre o atendimento ininterrupto das Defensorias Públicas para temas de saúde.,Não,2024,PEC
5748,161992,"Requer licença para desempenhar missão oficial, a fim de participar da 31ª edição da PRODEXPO 2024, em Moscou, Rússia.",Sim,2024,REQ
5748,161911,Requer a realização de Sessão Especial destinada a celebrar o Dia Mundial de Doação de Leite Humano.,Não,2024,RQS
5748,161906,Requer a realização de Sessão Especial destinada a celebrar o Dia do Dentista.,Não,2024,RQS
5748,161904,Requer a realização de Sessão Especial destinada a celebrar o Dia do Administrador.,Não,2024,RQS
5748,162499,"Requer criação de Comissão Parlamentar de Inquérito, composta de 11 membros titulares e 7 membros suplentes, para, no prazo de 180 dias, apurar crimes de violência doméstica e familiar contra a mulher desde 2019 até os dias atuais, com base em diferentes levantamentos e estudos, com a finalidade de investigar a ação ou omissão do poder público com relação à aplicação dos instrumentos instituídos em lei para proteger as mulheres da violência, bem como suas responsabilidades decorrentes do descumprimento da legislação criada para esse fim.",Não,2024,RQS
5748,161903,Requer a realização de Sessão Especial destinada a celebrar o Dia Nacional de Luta da Pessoa com Deficiência.,Não,2024,RQS
5748,161910,Requer a realização de Sessão Especial destinada a celebrar o Dia dos Comissários da Infância e da Juventude.,Não,2024,RQS
5748,161907,Requer a realização de Sessão Especial destinada a celebrar o Dia do Nutricionista.,Não,2024,RQS
5748,161905,Requer a realização de Sessão Especial destinada a celebrar o Dia do Perito Criminal.,Não,2024,RQS
5748,161913,Requer a realização de Sessão Especial destinada a celebrar o Dia do Médico.,Não,2024,RQS
5748,161909,Requer a realização de Sessão Especial destinada a celebrar o Dia do Bombeiro Militar.,Não,2024,RQS
5748,161820,Altera o art. 155 da Constituição Federal para conceder imunidade do Imposto sobre a Propriedade de Veículos Automotores a veículos terrestres de passageiros com vinte anos ou mais de fabricação.,Não,2023,PEC
5748,161912,Requer a realização de Sessão Especial destinada a celebrar o Dia Internacional do Enfermeiro.,Não,2024,RQS
5748,161908,Requer a realização de Sessão Especial destinada a celebrar o Dia Nacional da Aviação de Segurança Pública do Brasil.,Não,2024,RQS
5748,161902,Requer a realização de Sessão Especial destinada a celebrar o Dia do Professor.,Não,2024,RQS
5748,161901,Requer a realização de Sessão Especial destinada a celebrar o Dia Nacional dos Corretores de Imóveis.,Não,2024,RQS
5748,161371,Requer licença para desempenhar missão política e cultural em 22 de novembro de 2023,Sim,2023,REQ
5748,161269,Dispõe sobre o regime jurídico aplicável ao Banco Central.,Não,2023,PEC
5748,161311,"Requer licença para desempenhar missão no exterior, com ônus para o Senado Federal, a fim de participar da COP 28 em Dubai, Emirados Árabes.",Sim,2023,REQ
5748,160894,"Requer destaque para a Emenda nº 759-CCJ, apresentada à PEC 45/2019.",Sim,2023,REQ
5748,160866,"Requer destaque para aprovação completa da Emenda nº 227-CCJ, acatada parcialmente pelo Relator.",Sim,2023,REQ
5748,160891,Requer destaque p votação em separado da Emenda 228 à PEC 45/2019.,Sim,2023,REQ
5748,160888,Requer destaque para votação em separado da emenda 386 apresentada à PEC 435/2019,Sim,2023,REQ
5748,160430,"Requer inserção em ata de voto de solidariedade ao Estado de Israel e, ao mesmo tempo, de repúdio ao ataque do Hamas sofrido desde o dia 07 de outubro de 2023.",Não,2023,RQS
5748,160515,"Informar que compus a Comitiva que participou da Conferência Parlamentar Internacional “ Rússia – América Latina ”, que foi realizada por iniciativa da Duma Estatal da Assembleia Federal da Federação da Rússia",Sim,2023,REQ
