codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
470,135125,Desarquivamento do PLS 224/2016.,Não,2019,RQS
470,163673,"Altera o § 12 do art. 198 da Constituição Federal, para determinar que o piso salarial dos enfermeiros, técnicos de enfermagem, auxiliares de enfermagem e das parteiras refere-se a uma jornada máxima de trabalho de trinta horas semanais.",Não,2024,PEC
470,162299,Requer a realização de Sessão Especial destinada a celebrar o Dia Mundial das Águas.,Não,2024,RQS
470,162704,Requer a realização de Sessão Especial destinada a celebrar os 45 anos do Sindicato das Entidades Mantenedoras de Estabelecimentos de Ensino Superior no Estado de São Paulo (SEMESP).,Não,2024,RQS
470,164463,"Torna impositiva a execução das emendas apresentadas pelas comissões permanentes da Câmara dos Deputados, do Senado Federal e do Congresso Nacional.",Não,2024,PEC
470,164391,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, em Roraima, no dia 02/07/2024.",Sim,2024,REQ
470,164283,"Requer a realização de Sessão Especial destinada a celebrar o Dia Internacional da Mulher Negra Latino-Americana e Caribenha e o Dia Nacional de Tereza de Benguela e da Mulher Negra, celebrados em 25 de julho, com a celebração do Acordo de Cooperação Técnica entre o Ministério da Igualdade Racial e o Senado Federal.",Não,2024,RQS
470,162681,Requer a inclusão em Ordem do Dia do PL 2099/2023.,Não,2024,RQS
470,163312,"Requer a inclusão de apoiamento à Proposta de Emenda à Constituição nº 15, de 2024.",Sim,2024,RQS
470,162346,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, em Roraima, de 05/03/2024 a 07/03/2024, conforme convite do Instituto de Assistência Técnica e Extensão Rural (IATER) anexo.",Sim,2024,REQ
470,163355,"Requer a realização de Sessão Especial destinada a celebrar os 30 anos da Consultoria de Orçamentos, Fiscalização e Controle do Senado Federal.",Não,2024,RQS
470,163371,Altera o Ato das Disposições Constitucionais Transitórias da Constituição Federal para criar o Fundo Nacional para Emergências Climáticas.,Não,2024,PEC
470,164070,"Requer licença para desempenhar missão oficial, a fim de participar da XCIV Sessão Plenária do Parlamento do Mercosul, em Colônia do Sacramento, Uruguai.",Sim,2024,REQ
470,162818,Altera o art. 6º da Constituição Federal para determinar que a cultura é um direito social.,Não,2024,PEC
470,162819,"Modifica o art. 231 da Constituição Federal, para permitir aos índios produzir e comercializarem livremente sua produção e prever a obrigação da União de prestar-lhes auxílio técnico.",Não,2024,PEC
470,164679,Requer a realização de Sessão Especial destinada a celebrar o Dia Nacional do Hematologista e do Hemoterapeuta.,Não,2024,RQS
470,163098,"Altera o inciso I do art. 473 da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para ampliar a quantidade de dias que o empregado poderá deixar de comparecer ao serviço sem prejuízo do salário, em caso de falecimento de cônjuge, companheiro, pais, madrasta ou padrasto, filhos, enteados, menor sob guarda ou tutela e irmãos.",Sim,2024,PL
470,164183,"Requer licença dos trabalhos da Casa, no dia 18/06/2024, para fins de deslocamento de Colônia do Sacramento (Uruguai) para Brasília, em decorrência de participação na XCIV Sessão Plenária do Parlamento do Mercosul.",Sim,2024,REQ
470,163639,"Requer licença para desempenhar missão oficial, a fim de participar da XCIII Sessão Plenária do Parlamento do Mercosul, em Montevidéu, Uruguai.",Sim,2024,REQ
470,162066,"Requer a realização de Sessão de Debates Temáticos destinada a discutir o objeto da Proposta de Emenda Constitucional (PEC) 42/2023, que trata das condições de elegibilidade por militares da ativa das Forças Armadas.",Não,2024,RQS
470,162096,"Requer a realização de Sessão Especial, no dia 15/03/2024, a fim de prestar homenagem póstuma ao Ex-Ministro da Agricultura, Alysson Paulinelli, pelos 50 anos de serviço público.",Não,2024,RQS
470,162072,"Altera a Lei nº 7.713, de 22 de dezembro de 1988, para isentar do Imposto sobre a Renda a remuneração e outros rendimentos percebidos por pessoas com transtorno do espectro autista ou por seu representante legal.",Sim,2024,PL
470,162099,"Altera os arts. 42, 93, 128 e 142 da Constituição Federal, para vedar o uso da aposentadoria como sanção quando do cometimento de infração disciplinar.",Não,2024,PEC
470,162034,Requer a realização de Sessão Especial destinada a celebrar o Dia do Profissional de Educação Física.,Não,2024,RQS
470,163119,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, em Roraima, no dia 16/04/2024.",Sim,2024,REQ
470,162033,Requer a realização de Sessão Especial destinada a celebrar o Dia do Policial Penal.,Não,2024,RQS
470,162032,Requer a realização de Sessão Especial destinada a celebrar o Dia do Professor.,Não,2024,RQS
470,163967,Requer realização de Sessão de Debates Temáticos destinada a discutir a regulamentação do uso da inteligência artificial no Brasil.,Não,2024,RQS
470,163828,Altera o art. 6º da Constituição Federal para incluir o esporte como direito social.,Não,2024,PEC
470,163079,"Requer licença para desempenhar missão oficial, a fim de participar da XCII Plenária do Parlamento, em Montevideo, Uruguai.",Sim,2024,REQ
470,163148,Requer a realização de Sessão Especial destinada a celebrar os 23 anos da Agência Nacional de Transportes Terrestres – ANTT.,Não,2024,RQS
470,163151,Requer a realização de Sessão Especial destinada a celebrar os 88 anos de existência do Instituto Brasileiro de Geografia e Estatística - IBGE.,Não,2024,RQS
470,162280,Requer a realização de Sessão Especial destinada a celebrar os 45 anos de criação da Associação Nacional dos Procuradores e das Procuradoras do Trabalho - ANPT.,Não,2024,RQS
470,162031,Requer a realização de Sessão Especial para celebrar o Dia Internacional da Mulher.,Não,2024,RQS
470,162030,Requer a realização de Sessão Especial para celebrar o 64º aniversário de Brasília.,Não,2024,RQS
470,162029,Requer a realização de sessão especial em homenagem à PCDF.,Não,2024,RQS
470,162028,Requer realização de Sessão Especial para celebrar os 168 anos do CBMDF.,Não,2024,RQS
470,164440,"Requer licença dos trabalhos da Casa para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, em Salto (São Paulo), no dia 04/07/2024, a fim de acompanhar a cerimônia de entrega de ambulâncias do Serviço de Atendimento Móvel de Urgência (SAMU), a convite do Ministério da Saúde.",Sim,2024,REQ
470,164334,Requer a realização de Sessão Especial destinada a celebrar os 110 anos do Comitê Olímpico do Brasil.,Não,2024,RQS
470,163249,Requer a realização de Sessão Especial destinada a celebrar os 20 anos do Serviço de Atendimento Móvel de Urgência – SAMU e homenagear todos os profissionais que prestam serviços nesse importante equipamento de saúde pública no Brasil.,Não,2024,RQS
470,162059,"Requer, em aditamento ao Requerimento nº 1.046, de 2023, a inclusão de convidados na Sessão de Debates Temáticos com o objetivo de discutir a obrigatoriedade de vacinação contra Covid-19 em crianças, em virtude de inclusão da vacina no Programa Nacional de Imunização – PNI.",Não,2024,RQS
470,162323,Requer a realização de Sessão Especial destinada a celebrar os 36 Anos do Sindicato Nacional dos Auditores Fiscais do Trabalho - Sinait.,Não,2024,RQS
470,163195,"Requer licença para desempenhar missão política ou cultural de interesse parlamentar, sem ônus para o Senado Federal, em Roraima, no dia 23/04/2024.",Sim,2024,REQ
470,162620,"Altera a Constituição Federal, para dispor sobre os órgãos e as competências da Justiça Militar da União e das Justiças Militares estaduais.",Não,2024,PEC
