codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5008,117461,Estabelece alíquotas máximas do Imposto sobre Operações Relativas à Circulação de Mercadorias incidentes sobre a prestação de serviço de comunicação referente ao acesso à internet por conectividade em banda larga.,Não,2014,PRS
5008,134768,"Urgência para o Projeto de Lei da Câmara nº 124, de 2018.",Não,2018,RQS
5008,128159,"Requer, nos termos do art. 312, parágrafo único, II, do Regimento Interno do Senado Federal, destaque de bancada para votação em separado da Emenda nº 27, apresentada à MPV 744/2016.",Sim,2017,RQS
5008,128158,"Requer, nos termos do art. 312, parágrafo único, II, do Regimento Interno do Senado Federal, destaque de bancada para votação em separado da Emenda nº 21, apresentada à MPV 744/2016.",Sim,2017,RQS
5008,139989,Destaque para votação em separado da Emenda nº 242 ao Projeto de Lei de Conversão nº 25/2019.,Sim,2019,RQS
5008,139990,Urgência para o Projeto de Lei nº 6176/2019 (Substitutivo-CD).,Não,2019,RQS
5008,139721,"Requeiro, em nome da Liderança do PT, nos termos do art. 312, lI, e parágrafo único do Regimento Interno do Senado Federal, destaque, para votação em separado, da Emenda nº 35, de autoria do Senador Jaques Wagner (PT /BA), à PEC 133/2019, que permite que os Estados, o Distrito Federal e os Municípios adotem em seus
regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança vivendo em situação de pobreza; e dá outras providências.",Sim,2019,REQ
5008,139726,"Calendário Especial para a Proposta de Emenda à Constituição nº 75, de 2019.",Não,2019,RQS
5008,139737,Destaque para votação em separado da Emenda nº 35 apresentada à PEC 133/2019.,Sim,2019,RQS
5008,139398,Destaque para votação em separado da Emenda nº 3-PLEN oferecida ao PL 5478/2019.,Sim,2019,RQS
5008,139333,"Destaque para votação em separado do Veto nº 21, de 2019.",Sim,2019,RQN
5008,139331,"Destaque para votação em separado do Veto nº 20, de 2019.",Sim,2019,RQN
5008,139131,"Destaque para votação em separado dos dispositivos 24.19.001, 24.19.002, 24.19.007 ao 24.19.012 do Veto nº 24, de 2019.",Sim,2019,RQN
5008,139080,Destaque para votação em separado do artigo 23 da PEC 6/2019.,Sim,2019,RQS
5008,139137,"Destaque para votação em separado dos dispositivos 35.19.004 ao 35.19.036 do Veto nº 35, de 2019.",Sim,2019,RQN
5008,139075,"Destaque para votação em separado do inciso II do parágrafo 1º do art. 201, alterado pelo art. 1º da PEC 6/2019.",Sim,2019,RQS
5008,139001,"Urgência para o PLC nº 145, de 2015.",Não,2019,RQS
5008,138375,Destaque para votação em separado do Veto parcial nº 20/2019.,Sim,2019,RQN
5008,138362,Destaque para votação em separado dos dispositivos: 21.19.04 ao 21.19.09; 21.19.012 ao 21.19.014; 21.19.024 ao 21.19.026 referente ao Veto Parcial n° 21/2019.,Sim,2019,RQN
5008,138385,"Destaque para votação em separado dos dispositivos 24.19.001, 24.19.002, 24.19.007 a 24.19.012 do Veto nº 24, de 2019.",Sim,2019,RQN
5008,138598,"Requeremos, nos termos do art. 312, II, e parágrafo único do Regimento Interno do Senado Federal, destaque, para votação em separado, da Emenda nº 491 à PEC 6/2019, que modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.",Sim,2019,REQ
5008,138379,"Destaque para votação em separado dos dispositivos 22.19.04 e 22.19.05, referente ao Veto Parcial n° 22/2019.",Sim,2019,RQN
5008,138576,"Requeiro, nos termos do art. 312, 11, do Regimento Interno do Senado Federal, destaque, para votação em separado, da Emenda nº 323 à PEC 6/2019, que modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.",Sim,2019,REQ
5008,138493,Calendário especial para deliberação da PEC 98/2019.,Não,2019,RQS
5008,137201,Destaque para votação em separado do Veto nº 11/2019.,Sim,2019,RQN
5008,137525,Urgência para o PLC 139/2018.,Não,2019,RQS
5008,136737,Urgência para o PL 1452/2019.,Não,2019,RQS
5008,136607,Urgência para o PLS 163/2018-Complementar.,Sim,2019,RQS
5008,136668,Urgência para o Projeto de Decreto Legislativo nº 219/2019.,Não,2019,RQS
5008,136897,Urgência para o PRS 48/2019.,Não,2019,RQS
