codigoParlamentar,TipoUsoPalavra,DataPronunciamento,LocalPronunciamento,TextoResumo,CodigoPronunciamento
6338,DIS,2024-03-20,Senado Federal,Comemoração dos 44 anos da fundação do Partido dos Trabalhadores-PT e defesa da atuação do partido ao longo dos anos.,504665
6338,DIS,2023-10-18,Senado Federal,Congratulações pela eleição da médica pernambucana Dra. Leila Maria Moreira Beltrão Pereira para Presidente da Sociedade Brasileira de Hepatologia (SBH) na gestão 2026/2027.,501321
