codigoParlamentar,TipoUsoPalavra,DataPronunciamento,LocalPronunciamento,TextoResumo,CodigoPronunciamento
5793,DIS,2024-04-10,Senado Federal,Discurso de posse de S. Exa.,505004
5793,CIN,2024-02-06,Senado Federal,"Destaque para os avanços alcançados pelo País em 2023, especialmente na área econômica e social, bem como para os desafios a serem enfrentados em 2024. Registro de importantes matérias aprovadas na CMA em 2023, presidida por S. Exa., e expectativa quanto à continuidade da aprovação pelo colegiado de relevantes proposições em 2024.",503757
5793,DIS,2023-09-25,Senado Federal,"Insatisfação com a relação estabelecida pelo Governo Federal com a iniciativa privada. Posicionamento contrário ao voto de qualidade em favor do Estado em caso de empate nos julgamentos do Conselho Administrativo de Recursos Fiscais (Carf), restabelecido pela Lei nº 14689, de 2023. Críticas ao texto da PEC nº 45, de 2019, que trata da reforma tributária.",500559
5793,DIS,2023-09-19,Senado Federal,"Defesa da aprovação do Projeto de Lei nº 2903, de 2023, que determina o marco temporal para demarcação de terras indígenas.",500586
5793,DIS,2023-09-04,Senado Federal,Elogios ao Governador do Estado de Roraima pelo incentivo ao agronegócio. Registro da participação de S. Exa. em audiência na Antaq sobre as obras do Porto de Arroio do Sal. Comentários sobre a importância desse segundo porto para o Estado do Rio Grande do Sul e agradecimento aos investidores privados.,500331
5793,DIS,2023-06-02,Senado Federal,Cobrança ao Governo Federal do cumprimento do acordo firmado com a finalidade de reajustar vencimentos dos servidores públicos da área de segurança do Distrito Federal.,497999
5793,DIS,2023-03-07,Senado Federal,"Considerações sobre o processo de transposição dos servidores dos ex-Territórios Federais - Rondônia, Roraima e Amapá - previsto nas PECs nºs 79/2014, e 98/2017. Esclarecimentos sobre os trabalhos realizados pela Comissão Especial dos ex-Territórios Federais, com destaque para a Portaria no 24.859/ 2020, que regulamentou os procedimentos para análise dos requerimentos de opção para o enquadramento na carreira de Planejamento e Orçamento e de Finanças e Controle.",495795
