codigoParlamentar,TipoUsoPalavra,DataPronunciamento,LocalPronunciamento,TextoResumo,CodigoPronunciamento
6304,DIS,2024-04-09,Senado Federal,"Críticas ao suposto ativismo judicial e às decisões monocráticas do STF, destacando o embate entre o empresário americano Elon Musk e o Ministro Alexandre de Moraes.",505343
6304,PL,2024-02-28,Senado Federal,"Necessidade de aprovação do Projeto de Lei no. 2159/2021, que dispõe sobre o licenciamento ambiental no Brasil.",504189
6304,DIS,2023-10-31,Senado Federal,Discurso de despedida de S. Exa. do exercício do mandato de Senadorda República.,501838
6304,DIS,2023-10-03,Senado Federal,"Satisfação com a aprovação do Projeto de Lei nº 976/2022, com relatoria de S. Exa., que concede pensão especial no valor de um salário mínimo a filhos e dependentes de baixa renda de vítimas de feminicídio.",501144
6304,DIS,2023-05-09,Senado Federal,"Alerta para a possível inconstitucionalidade das alterações realizadas pela Câmara dos Deputados na Medida Provisória nº 1147/2022, que legisla sobre redução a zero por cento das alíquotas da contribuição para o PIS/Pasep e da Cofins incidentes no transporte aéreo de passageiros.",497372
6304,DIS,2023-04-12,Senado Federal,"Indignação com o alto preço das passagens aéreas no Brasil e defesa de que novas empresas sejam atraídas para o mercado nacional por meio de melhorias do sistema tributário, de facilidades regulatórias e de um cenário de segurança jurídica, além de providências do Governo Federal para assegurar um cenário menos danoso ao consumidor, dentre elas a interiorização de aeroportos.",496690
6304,DIS,2022-07-06,Senado Federal,"Comemoração pela aprovação, de forma terminativa na Comissão de Constituição e Justiça (CCJ), do Projeto de Lei nº 2325, de 2021, de autoria de S. Exa., que proíbe o uso da tese da ”legítima defesa da honra” como argumento para a absolvição de acusados de feminicídio e exclui os atenuantes e redutores de pena relacionados à ”forte emoção” no caso de crimes contra as mulheres.",492270
6304,DIS,2022-06-08,Senado Federal,Reflexão sobre o Dia Nacional de Mobilização dos Homens pelo Fim da Violência contra as Mulheres. Destaque para a atuação parlamentar de S. Exa. em defesa dos direitos das mulheres.,491985
