codigoParlamentar,TipoUsoPalavra,DataPronunciamento,LocalPronunciamento,TextoResumo,CodigoPronunciamento
742,DIS,2022-12-14,Senado Federal,Discurso de despedida de S. Exª. do mandato de Senadora da República.,494548
742,DIS,2022-12-07,Senado Federal,Retrospectiva da vida pública e do mandato de S. Exa. como Senador da República e agradecimentos aos seus pares.,494807
742,DIS,2022-12-06,Senado Federal,Breve histórico da atuação de S. Exa. como Senador da República durante os dois mandatos. Agradecimentos a todos que partilharam dessa trajetória. Expectativa de que os Senadores eleitos para a próxima Legislatura estejam à altura dos desafios a serem enfrentados.,494464
742,DIS,2022-03-22,Senado Federal,Cobrança ao Senado Federal para que apure as denúncias de tráfico de influência e irregularidades no Ministério da Educação e no Fundo Nacional do Desenvolvimento da Educação (FNDE).,489287
742,DIS,2022-02-15,Senado Federal,"Exposição sobre a atuação da Bancada Feminina do Senado Federal no último ano legislativo, sob a liderança de S. Exa.. Críticas ao Presidente da República pelo Veto nº 59, de 2021, aposto ao Projeto de Lei nº 4.968, de 2019, que institui o Programa de Proteção e Promoção da Saúde Menstrual. Apelo aos pares pela rejeição do veto aposto ao citado projeto, bem como aos Deputados Federais pela aprovação do Projeto de Lei da Câmara nº 130, de 2011, que estabelece multa para combater a diferença de remuneração verificada entre homens e mulheres no Brasil.",488313
742,DIS,2019-05-30,Senado Federal,"Cobrança ao Senado Federal para que vote a Proposta de Emenda à Constituição (PEC) nº 2, de 2015, de autoria de S. Exª,que proíbe a tributação sobre remédios de uso humano, com vistas a reduzir o preço dos remédios no Brasil.",453985
