codigoParlamentar,TipoUsoPalavra,DataPronunciamento,LocalPronunciamento,TextoResumo,CodigoPronunciamento
5895,DIS,2024-05-07,Senado Federal,Proposta de reversão dos recursos do fundo eleitoral e dos recursos economizados por Parlamentares para auxílio no combate ao desastre causado pelas chuvas no Estado do Rio Grande do Sul.,505664
5895,DIS,2024-05-07,Senado Federal,Comentários sobre o desastre causado pelas chuvas no Estado do Rio Grande do Sul.,505654
5895,DIS,2024-04-23,Senado Federal,Indignação com proposta de aumento salarial para o cargo de presidente do Banco do Brasil. Necessidade de responsabilidade e transparência com os gastos públicos.,505458
5895,DIS,2024-03-26,Senado Federal,Lamento pelas vítimas das chuvas ocorridas no sul do Estado do Espírito Santo e insatisfação com os procedimentos necessários para envio de recursos a regiões afetadas por eventos climáticos extremos.,504874
5895,DIS,2024-03-11,Senado Federal,"Destaque para o Projeto de Lei no. 4356/2023, de autoria de S.Exa., que visa a proibir a fabricação, a importação, a comercialização e a publicidade de cigarros eletrônicos.",504407
5895,DIS,2024-03-06,Senado Federal,Defesa de constituição de CPI destinada a investigar supostos esquemas de manipulações de partidas no futebol brasileiro.,504259
5895,DIS,2024-02-27,Senado Federal,"Satisfação com a manifestação a favor do ex-presidente Bolsonaro ocorrida em São Paulo, no último domingo, 25 de fevereiro de 2024. Críticas ao Governo Federal.",504052
5895,PDI,2024-02-20,Senado Federal,"Discussão sobre o Projeto de Lei (PL) n° 2253, de 2022, que ""Altera a Lei nº 7.210, de 11 de julho de 1984 (Lei de Execução Penal), para dispor sobre a monitoração eletrônica do preso, prever a realização de exame criminológico para progressão de regime e extinguir o benefício da saída temporária"".",503953
5895,CIN,2024-02-06,Senado Federal,"Destaque para os avanços alcançados pelo País em 2023, especialmente na área econômica e social, bem como para os desafios a serem enfrentados em 2024. Registro de importantes matérias aprovadas na CMA em 2023, presidida por S. Exa., e expectativa quanto à continuidade da aprovação pelo colegiado de relevantes proposições em 2024.",503757
5895,DIS,2023-12-05,Senado Federal,Defesa do fim do voto secreto no Senado Federal para escolha de ministros do STF.,502876
5895,DIS,2023-11-29,Senado Federal,"Considerações sobre a 28ª Conferência de Mudanças Climáticas da ONU, a COP 28, que acontecerá em Dubai, nos Emirados Árabes Unidos, de 30 de novembro a 12 de dezembro de 2023. Expectativa positiva quanto à participação de S. Exª. no evento.",502766
5895,DIS,2023-11-28,Senado Federal,"Apelo ao Governo Lula para a adoção de medidas urgentes em auxílio ao Estado de Santa Catarina, que se encontra em situação de calamidade pública devido às enchentes.",502710
5895,DIS,2023-10-31,Senado Federal,Discurso de despedida de S. Exa. do exercício do mandato de Senadorda República.,501838
5895,DIS,2023-08-30,Senado Federal,"Críticas ao STF e a seus ministros por suposta invasão da competência legislativa do Congresso Nacional, destacando julgamentos como a execução da pena após a condenação em segunda instância e a descriminalização do porte de drogas para uso pessoal.",500014
5895,DIS,2023-08-22,Senado Federal,"Defesa do Projeto de Lei nº 2822/2022, que permite a doação de órgãos duplos como hipótese de remição de pena, de autoria de S. Exa., para reduzir a fila de espera de transplante no SUS.",499985
5895,DIS,2023-08-22,Senado Federal,"Manifestação favorável à reforma tributária com destaque para a necessidade de simplificação tributária, redução dos impostos e gestão descentralizada dos fundos.",499983
5895,DIS,2023-07-04,Senado Federal,"Considerações acerca da PEC nº 45/2019, que altera o Sistema Tributário Nacional e dá outras providências.",498788
5895,DIS,2023-06-26,Senado Federal,"Críticas à condução das políticas públicas do Estado do Rio Grande do Norte na educação, especialmente quanto à construção da Escola Estadual Professora Maria Ilka de Moura.",498718
5895,DIS,2023-06-26,Senado Federal,"Breve relato de fatos ocorridos na política referentes à corrupção no Brasil, destacando o histórico da Operação Lava Jato e os paradigmas firmados e alterados no Poder Legislativo e Judiciário. Críticas ao STF e ao TSE.",498713
5895,DIS,2023-06-13,Senado Federal,Considerações sobre a reassunção de S. Exa. ao mandato de Senador da República pelo Estado de Rondônia. Destaque para o posicionamento político de S. Exa. de oposição ao atual Governo.,498266
5895,DIS,2023-06-13,Senado Federal,Indignação com a atuação de parlamentares da base do Governo na CPMI destinada a investigar os atos de 8 de janeiro pela não aprovação de diversos requerimentos de autoria de membros da oposição.,498258
5895,DIS,2023-06-13,Senado Federal,"Exposição de motivos para a aprovação, pelo Senado Federal, da Medida Provisória nº 1162, de 2023, que retoma o programa habitacional Minha Casa, Minha Vida.",498254
5895,DIS,2023-05-31,Senado Federal,Reflexão sobre o papel dos ministros do STF na sociedade brasileira.,498047
