AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"71.359,49","5.567,91","8.155,60","1.005,72",000,Sem lançamentos,000,"8.331,65",2021,345,000,000,000,5204,000,5204,"8.279,61",000,000
"112.859,22","21.659,34","90.456,36",000,000,Sem lançamentos,000,"38.463,88",2022,345,000,000,000,"2.599,50",000,"2.599,50","35.441,54",42284,000
"131.211,25","8.329,77","47.324,52","15.816,51",000,Consulte,000,"59.579,75",2023,345,"2.800,00","2.800,00",000,"3.472,91",000,"3.472,91","40.199,88","8.751,66","4.355,30"
"56.227,32","4.513,19","21.092,34",000,000,Sem lançamentos,000,"50.659,97",2024,345,000,000,000,"2.120,43",000,"2.120,43","47.464,97","1.074,57",000
