AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"67.462,00",000,"79.181,56","128.000,00","79.750,00",Consulte,000,"35.534,17",2021,5718,"24.887,31","24.887,31",000,"2.550,27",000,"2.550,27","8.096,59",000,000
"78.000,00",000,"114.876,34","121.000,00","12.000,00",Consulte,000,"54.157,28",2022,5718,"45.151,97","45.151,97",000,"5.690,42",000,"5.690,42","3.314,89",000,000
"81.902,80",000,"56.545,36","189.002,63","69.000,00",Consulte,000,"153.260,83",2023,5718,"25.150,45","25.150,45",000,"6.285,52",000,"6.285,52","12.183,48",000,"109.641,38"
"44.781,70",000,"5.899,27","42.018,20","12.000,00",Consulte,000,"96.831,23",2024,5718,"32.585,01","32.585,01",000,"2.906,23",000,"2.906,23","8.788,84",000,"52.551,15"
