AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
0,0,0,0,0,Sem lançamentos,0,000,2021,6010,000,000,000,000,000,000,000,000,000
"27.080,84","26.800,00","17.864,91",000,000,Sem lançamentos,000,"4.231,88",2022,6010,000,000,000,"2.048,71",000,"2.048,71","2.183,17",000,000
"82.732,69","10.590,00","89.296,50","19.065,60",000,Sem lançamentos,000,"81.355,45",2023,6010,000,000,000,"7.112,91",000,"7.112,91","28.847,54",000,"45.395,00"
"49.419,99","9.262,97","58.804,60","65.251,73",000,Sem lançamentos,000,"41.454,98",2024,6010,000,000,000,"3.295,92",000,"3.295,92","2.644,97",000,"35.514,09"
