AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"10.420,83",76500,"24.045,37","53.383,54",000,Consulte,000,"73.293,11",2021,5736,"22.153,66","22.153,66",000,"4.046,49",000,"4.046,49","30.062,80",000,"17.030,16"
"10.420,83",76500,"24.045,37","53.383,54",000,Consulte,000,"73.293,11",2022,5736,"22.153,66","22.153,66",000,"4.046,49",000,"4.046,49","30.062,80",000,"17.030,16"
"12.694,53","6.795,20","50.245,38","138.864,07","2.000,00",Consulte,000,"58.775,83",2023,5736,"9.930,14","9.930,14",000,"11.493,57",000,"11.493,57","16.126,07",000,"21.226,05"
"10.420,83",76500,"24.045,37","53.383,54",000,Consulte,000,"73.293,11",2024,5736,"22.153,66","22.153,66",000,"4.046,49",000,"4.046,49","30.062,80",000,"17.030,16"
