AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"8.339,73",4000,"10.110,83",95039,000,Sem lançamentos,000,"1.852,63",2021,6337,000,000,000,"1.772,40",000,"1.772,40",8023,000,000
"8.339,73",4000,"10.110,83",95039,000,Sem lançamentos,000,"1.852,63",2022,6337,000,000,000,"1.772,40",000,"1.772,40",8023,000,000
"14.466,87",000,"22.152,44","1.833,87",000,Sem lançamentos,000,"5.897,51",2023,6337,000,000,000,"5.377,27",000,"5.377,27",52024,000,000
"8.339,73",4000,"10.110,83",95039,000,Sem lançamentos,000,"1.852,63",2024,6337,000,000,000,"1.772,40",000,"1.772,40",8023,000,000
