AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"80.520,64","13.584,84","152.676,24","92.391,17",000,Consulte,000,"44.977,79",2021,5008,"26.939,12","26.939,12",000,"1.714,59",000,"1.714,59","16.324,08",000,000
"83.755,56","15.219,00","197.423,97","18.883,29",000,Consulte,000,"149.140,95",2022,5008,"72.866,62","72.866,62",000,"3.855,33",000,"3.855,33","71.169,00","1.250,00",000
"86.330,02","12.304,00","210.972,42","24.162,97",000,Consulte,000,"196.008,99",2023,5008,"86.167,21","84.867,65","1.299,56","5.316,80",000,"5.316,80","15.986,47","9.338,17","79.200,34"
"41.014,60","3.649,50","125.775,96","9.850,06",000,Consulte,000,"117.019,57",2024,5008,"49.246,23","49.246,23",000,"2.702,16",000,"2.702,16","16.445,21","7.108,08","41.517,89"
