AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
0,0,0,0,0,Sem lançamentos,0,000,2021,5895,000,000,000,000,000,000,000,000,000
0,0,0,0,0,Sem lançamentos,0,000,2022,5895,000,000,000,000,000,000,000,000,000
0,0,0,0,0,Sem lançamentos,0,000,2023,5895,000,000,000,000,000,000,000,000,000
0,0,0,0,0,Sem lançamentos,0,000,2024,5895,000,000,000,000,000,000,000,000,000
