AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"4.334,05",4910,"60.215,80","23.000,00","39.904,46",Consulte,000,"42.448,28",2021,5988,"29.368,85","29.368,85",000,"2.232,18",000,"2.232,18","10.847,25",000,000
"3.810,00","1.413,44","92.920,25",000,"7.014,42",Consulte,000,"76.972,54",2022,5988,"40.926,29","40.926,29",000,"3.826,77",000,"3.826,77","32.219,48",000,000
"43.573,92","2.575,12","65.996,36","2.682,51","38.498,80",Sem lançamentos,000,"119.998,37",2023,5988,000,000,000,"4.470,99",000,"4.470,99","22.995,37","6.499,00","86.033,01"
"22.540,72",97680,"60.968,98","1.370,00","1.120,00",Consulte,000,"88.850,85",2024,5988,"15.733,96","15.733,96",000,"2.083,26",000,"2.083,26","7.430,33",000,"63.603,30"
