AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
000,000,"51.000,60","124.000,00","78.334,37",Sem lançamentos,000,"77.722,01",2021,4639,000,000,000,"2.719,11",000,"2.719,11","9.144,92",000,"65.857,98"
000,000,"51.000,60","124.000,00","78.334,37",Sem lançamentos,000,"77.722,01",2022,4639,000,000,000,"2.719,11",000,"2.719,11","9.144,92",000,"65.857,98"
000,000,"122.008,31","264.000,00",000,Consulte,000,"221.569,85",2023,4639,"29.198,37","29.198,37",000,"6.193,43",000,"6.193,43","3.679,94",000,"182.498,11"
000,000,"51.000,60","124.000,00","78.334,37",Sem lançamentos,000,"77.722,01",2024,4639,000,000,000,"2.719,11",000,"2.719,11","9.144,92",000,"65.857,98"
