AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
0,0,0,0,0,Sem lançamentos,0,000,2021,6015,000,000,000,000,000,000,000,000,000
0,0,0,0,0,Sem lançamentos,0,000,2022,6015,000,000,000,000,000,000,000,000,000
0,0,0,0,0,Sem lançamentos,0,000,2023,6015,000,000,000,000,000,000,000,000,000
"12.682,42",000,"7.935,35","2.460,00","3.200,00",Sem lançamentos,000,"19.471,31",2024,6015,"1.473,54","1.473,54",000,"1.687,28",000,"1.687,28","16.310,49",000,000
