AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
0,0,0,0,0,Sem lançamentos,0,63052,2021,6374,000,000,000,18892,000,18892,44160,000,000
0,0,0,0,0,Sem lançamentos,0,63052,2022,6374,000,000,000,18892,000,18892,44160,000,000
0,0,0,0,0,Sem lançamentos,0,000,2023,6374,000,000,000,000,000,000,000,000,000
0,0,0,0,0,Sem lançamentos,0,63052,2024,6374,000,000,000,18892,000,18892,44160,000,000
