AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"96.446,06","3.630,05","111.444,87","30.882,85","160.000,00",Sem lançamentos,000,"11.594,66",2021,5352,000,000,000,"2.150,05",000,"2.150,05","9.444,61",000,000
"101.710,12","3.250,00","159.336,33","30.391,84","75.000,00",Consulte,000,"48.768,04",2022,5352,"21.904,48","21.904,48",000,"5.138,68",000,"5.138,68","21.724,88",000,000
"72.237,93","2.000,00","185.535,04","33.193,96","177.291,50",Consulte,000,"139.583,33",2023,5352,"86.479,26","86.479,26",000,"7.415,55",000,"7.415,55",34326,"4.998,24","40.347,02"
"31.129,90",25000,"101.107,57","23.022,02","63.690,64",Sem lançamentos,50500,"57.800,21",2024,5352,73677,73677,000,"3.069,16",000,"3.069,16","14.504,58",000,"39.489,70"
