AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"11.400,87","1.975,00","70.614,59","1.971,00","86.000,00",Sem lançamentos,000,"14.564,72",2021,4531,000,000,000,"3.524,57",000,"3.524,57","11.040,15",000,000
"8.911,50","1.200,00","76.922,31",000,"74.000,00",Sem lançamentos,000,"19.968,39",2022,4531,000,000,000,"5.695,99",000,"5.695,99","14.272,40",000,000
"15.432,51","3.774,92","134.336,25",000,"127.400,00",Sem lançamentos,000,"124.450,65",2023,4531,000,000,000,"10.136,88",000,"10.136,88","32.461,59","1.512,14","80.340,04"
"6.208,29","2.874,00","35.207,36","4.645,43","73.500,00",Sem lançamentos,000,"61.456,97",2024,4531,000,000,000,"6.031,18",000,"6.031,18","20.575,47",000,"34.850,32"
