AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
000,000,"3.540,38","74.737,21",000,Sem lançamentos,000,"90.314,76",2021,6358,000,000,000,"1.198,29",000,"1.198,29","18.901,88","3.000,32","67.214,27"
000,000,"3.540,38","74.737,21",000,Sem lançamentos,000,"90.314,76",2022,6358,000,000,000,"1.198,29",000,"1.198,29","18.901,88","3.000,32","67.214,27"
000,13780,"24.619,05","258.291,24","60.000,00",Consulte,000,"91.243,39",2023,6358,"31.708,47","31.708,47",000,"8.458,65",000,"8.458,65","5.540,70","4.175,38","41.360,19"
000,000,"3.540,38","74.737,21",000,Sem lançamentos,000,"90.314,76",2024,6358,000,000,000,"1.198,29",000,"1.198,29","18.901,88","3.000,32","67.214,27"
