AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"16.300,00","2.300,00","179.114,17","120.000,00","6.000,00",Sem lançamentos,000,"5.081,87",2021,742,000,000,000,"1.754,07",000,"1.754,07","3.327,80",000,000
"27.900,00",000,"147.424,18","151.881,80",000,Sem lançamentos,000,"7.008,89",2022,742,000,000,000,"5.176,71",000,"5.176,71","1.832,18",000,000
"51.602,79",000,"182.379,16","42.962,93","31.500,00",Sem lançamentos,000,"173.922,05",2023,742,"56.748,33","22.943,19","33.805,14","8.245,97",000,"8.245,97","14.637,83",000,"94.289,92"
"14.500,00",000,"130.616,44","9.595,92","12.000,00",Sem lançamentos,000,"73.705,31",2024,742,000,000,000,"4.117,66",000,"4.117,66","19.626,86",000,"49.960,79"
