AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
000,000,000,"310.000,00",000,Sem lançamentos,000,"24.395,44",2021,5525,000,000,000,"3.425,82",000,"3.425,82","20.969,62",000,000
000,000,000,"380.000,00",000,Sem lançamentos,000,"45.721,02",2022,5525,000,000,000,"6.702,74",000,"6.702,74","39.018,28",000,000
000,000,000,"360.000,00",000,Sem lançamentos,000,"228.940,99",2023,5525,000,000,000,"6.617,69",000,"6.617,69","53.256,49","17.266,77","151.800,04"
000,000,000,"210.000,00",000,Sem lançamentos,000,"73.589,81",2024,5525,73677,73677,000,"3.081,19",000,"3.081,19","27.912,25","3.000,00","38.859,60"
