AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"19.001,50",000,"71.082,72","1.370,42","76.600,00",Consulte,000,"69.587,11",2021,6340,"2.833,72","2.833,72",000,"1.626,93",000,"1.626,93","4.163,90",000,"60.962,56"
"19.001,50",000,"71.082,72","1.370,42","76.600,00",Consulte,000,"69.587,11",2022,6340,"2.833,72","2.833,72",000,"1.626,93",000,"1.626,93","4.163,90",000,"60.962,56"
"24.635,89",000,"85.949,79","21.641,43","79.040,00",Sem lançamentos,000,"141.636,38",2023,6340,"2.724,46","2.724,46",000,"4.929,00",000,"4.929,00","18.071,11","3.000,00","112.911,81"
"19.001,50",000,"71.082,72","1.370,42","76.600,00",Consulte,000,"69.587,11",2024,6340,"2.833,72","2.833,72",000,"1.626,93",000,"1.626,93","4.163,90",000,"60.962,56"
