AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"86.100,80",000,"121.380,26","18.500,00","44.000,00",Sem lançamentos,000,"27.336,21",2021,3777,000,000,000,"6.303,34",000,"6.303,34","21.032,87",000,000
"58.801,73",000,"98.306,13","18.000,00","27.000,00",Sem lançamentos,000,"28.016,13",2022,3777,000,000,000,"6.383,02",000,"6.383,02","21.633,11",000,000
"97.929,11","1.800,00","167.627,67",000,"33.000,00",Sem lançamentos,000,"21.559,51",2023,3777,000,000,000,"12.231,68",000,"12.231,68","9.327,83",000,000
"46.220,93",000,"71.252,55","3.000,00","15.000,00",Sem lançamentos,000,"92.181,78",2024,3777,"83.560,62","32.284,71","51.275,91","4.723,99",000,"4.723,99","3.897,17",000,000
