AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"8.372,40","2.550,00",000,"180.420,00","47.700,00",Sem lançamentos,000,"2.929,53",2021,4770,000,000,000,"2.929,53",000,"2.929,53",000,000,000
"24.346,94","11.839,96",000,"198.970,85",000,Sem lançamentos,000,"38.933,69",2022,4770,000,000,000,"5.127,61",000,"5.127,61","33.806,08",000,000
"15.669,98","6.849,00",000,"213.592,27","28.495,00",Sem lançamentos,000,"20.984,12",2023,4770,000,000,000,"6.103,33",000,"6.103,33",14766,"14.733,13",000
"4.763,00","1.250,00",000,"126.379,31",000,Sem lançamentos,000,"4.959,30",2024,4770,000,000,000,"3.388,27",000,"3.388,27",13125,"1.439,78",000
