AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"109.396,06","31.341,75","63.604,56","17.423,15","66.654,21",Sem lançamentos,000,"1.295,19",2021,5990,000,000,000,95858,000,95858,33661,000,000
"130.710,39","30.149,44","74.109,70","14.359,40","30.496,11",Consulte,000,"23.948,52",2022,5990,"11.189,36","11.189,36",000,"1.277,61",000,"1.277,61","9.890,25","1.591,30",000
"144.600,35","29.822,21","81.366,37","5.246,20","40.836,63",Consulte,000,"233.952,23",2023,5990,"94.877,54","94.877,54",000,"3.622,37",000,"3.622,37","38.099,38","14.601,60","82.751,34"
"63.570,52","17.296,60","35.613,93","4.001,09","24.999,99",Consulte,000,"93.133,14",2024,5990,"18.224,10","18.224,10",000,"1.241,81",000,"1.241,81","13.882,89","9.455,27","50.329,07"
