AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"60.144,09",000,000,000,000,Sem lançamentos,000,"1.072,33",2021,5924,000,000,000,"1.072,33",000,"1.072,33",000,000,000
"63.708,02",000,"2.197,28",000,000,Sem lançamentos,000,"3.240,56",2022,5924,000,000,000,"3.240,56",000,"3.240,56",000,000,000
"72.315,50",000,92190,000,"10.520,00",Sem lançamentos,000,"5.050,42",2023,5924,000,000,000,"4.775,34",000,"4.775,34",27508,000,000
"35.493,26",000,000,000,"2.820,00",Sem lançamentos,000,"1.926,42",2024,5924,000,000,000,"1.926,42",000,"1.926,42",000,000,000
