AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
"53.274,27","10.200,00","19.736,47","152.825,53","8.540,00",Sem lançamentos,000,"31.983,41",2021,5982,000,000,000,87387,000,87387,"31.109,54",000,000
"54.843,14","11.217,60","24.723,54","131.610,53",000,Consulte,000,"44.194,07",2022,5982,"22.877,92","22.877,92",000,"1.919,28",000,"1.919,28","19.396,87",000,000
"75.037,68","3.128,00","111.770,48","280.685,36","3.500,00",Consulte,"1.068,98","139.066,73",2023,5982,"68.792,34","68.792,34",000,"3.515,97",000,"3.515,97","14.687,86","3.000,00","49.070,56"
"47.771,70","15.428,79","42.822,50","143.942,67",000,Consulte,000,"93.472,50",2024,5982,"34.560,65","34.560,65",000,"1.525,02",000,"1.525,02","9.494,02","3.652,55","44.240,26"
