AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
000,000,000,"98.297,70",000,Sem lançamentos,000,"4.457,56",2021,6345,000,000,000,"4.412,32",000,"4.412,32",4524,000,000
000,000,000,"98.297,70",000,Sem lançamentos,000,"4.457,56",2022,6345,000,000,000,"4.412,32",000,"4.412,32",4524,000,000
000,000,000,"110.935,56",000,Consulte,000,"34.435,01",2023,6345,"7.573,72","7.573,72",000,"6.094,00",000,"6.094,00",000,000,"20.767,29"
000,000,000,"98.297,70",000,Sem lançamentos,000,"4.457,56",2024,6345,000,000,000,"4.412,32",000,"4.412,32",4524,000,000
