AluguelEscritorio,MateriaisConsumo,HospedagemCombustivel,ApoioParlamentar,Propaganda,Passagens,SegurançaPrivada,Total,ano,CodigoParlamentar,Viagens,Diarias,RessarcimentePassagens,ConsumoMaterial,Combustiveis,OutrosMateriais,Correios,MarketingDigital,PassagensAereas
000,000,"291.471,58",000,"2.281,32",Sem lançamentos,000,"50.200,82",2021,739,"25.806,14","25.806,14",000,"2.030,04",000,"2.030,04","22.364,64",000,000
0,0,0,0,0,Sem lançamentos,0,000,2022,739,000,000,000,000,000,000,000,000,000
12560,000,"306.501,93","3.000,00","19.698,86",Consulte,8374,"146.688,83",2023,739,"68.679,81","68.679,81",000,"8.663,34",000,"8.663,34","60.800,84","8.544,84",000
000,000,"136.966,88",000,10000,Consulte,000,"90.642,46",2024,739,"29.492,27","29.492,27",000,"3.166,45",000,"3.166,45","47.736,95","10.246,79",000
